#Variables:
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 43.3961 Latitude, -72.0647 Longitude (closest value to Latitude:43.3901, Longitude:-72.0543) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_GFDL-ESM2M_historical(K)"
2000-03-08,287.301880
2000-03-09,285.010681
2000-03-10,288.350159
2000-03-11,299.165436
2000-03-12,297.474152
2000-03-13,295.791656
2000-03-14,288.708771
2000-03-15,281.219025
2000-03-16,273.320648
2000-03-17,273.248749
2000-03-18,280.083710
2000-03-19,292.287384
2000-03-20,289.002869
2000-03-21,275.821960
2000-03-22,273.955597
2000-03-23,275.680603
2000-03-24,277.963379
2000-03-25,278.080902
2000-03-26,282.415558
2000-03-27,283.929047
2000-03-28,287.946838
2000-03-29,287.486694
2000-03-30,286.296631
2000-03-31,285.375031
2000-04-01,287.178070
2000-04-02,287.046051
2000-04-03,284.664673
2000-04-04,284.435608
2000-04-05,289.514404
2000-04-06,285.792389
2000-04-07,284.800110
2000-04-08,281.270355
2000-04-09,284.468658
2000-04-10,284.582001
2000-04-11,281.542633
2000-04-12,282.919983
2000-04-13,284.305786
2000-04-14,285.211212
2000-04-15,283.559631
2000-04-16,286.679504
2000-04-17,286.825409
2000-04-18,284.583374
2000-04-19,277.570587
2000-04-20,281.976776
2000-04-21,283.234100
2000-04-22,283.293945
2000-04-23,284.903931
2000-04-24,285.038788
2000-04-25,281.088043
2000-04-26,286.065002
2000-04-27,289.891571
2000-04-28,292.849060
2000-04-29,291.809418
2000-04-30,298.092468
2000-05-01,292.029388
2000-05-02,288.439240
2000-05-03,289.130432
2000-05-04,291.105316
2000-05-05,289.581573
2000-05-06,292.483704
2000-05-07,293.631805
2000-05-08,293.069214
2000-05-09,287.519165
2000-05-10,291.668030
2000-05-11,292.000427
2000-05-12,294.846466
2000-05-13,294.937897
2000-05-14,291.596161
2000-05-15,289.809875
2000-05-16,288.041046
2000-05-17,287.818085
2000-05-18,284.222107
2000-05-19,288.580994
2000-05-20,287.976593
2000-05-21,288.580902
2000-05-22,292.325287
2000-05-23,294.614105
2000-05-24,294.184326
2000-05-25,294.622375
2000-05-26,293.765228
2000-05-27,290.922272
2000-05-28,284.303101
2000-05-29,291.250427
2000-05-30,300.833038
2000-05-31,298.132416
2000-06-01,295.481934
2000-06-02,298.131409
2000-06-03,296.363220
2000-06-04,289.723328
2000-06-05,292.971741
2000-06-06,291.267181
2000-06-07,293.244141
2000-06-08,293.392181
2000-06-09,291.890839
2000-06-10,291.327240
2000-06-11,293.290527
2000-06-12,297.372101
2000-06-13,296.794220
2000-06-14,294.856232
2000-06-15,291.581299
2000-06-16,295.669891
2000-06-17,295.754883
2000-06-18,292.376068
2000-06-19,291.038818
2000-06-20,293.285095
2000-06-21,292.273499
2000-06-22,291.617981
2000-06-23,290.121826
2000-06-24,295.999908
2000-06-25,297.417114
2000-06-26,299.106628
2000-06-27,300.427155
2000-06-28,299.985626
2000-06-29,300.659882
2000-06-30,298.461456
2000-07-01,295.296234
2000-07-02,294.789398
2000-07-03,294.879791
2000-07-04,299.728149
2000-07-05,301.321594
2000-07-06,300.515137
2000-07-07,299.169556
2000-07-08,298.531250
2000-07-09,301.239105
2000-07-10,302.281982
2000-07-11,302.273560
2000-07-12,303.701935
2000-07-13,301.673767
2000-07-14,296.963898
2000-07-15,296.863159
2000-07-16,300.180756
2000-07-17,302.160645
2000-07-18,303.006012
2000-07-19,302.500458
2000-07-20,303.372925
2000-07-21,305.248016
2000-07-22,306.328552
2000-07-23,307.143982
2000-07-24,306.212982
2000-07-25,303.501007
2000-07-26,304.744080
2000-07-27,302.586884
2000-07-28,300.607574
2000-07-29,300.541412
2000-07-30,303.069489
2000-07-31,304.522858
2000-08-01,303.771881
2000-08-02,301.675262
2000-08-03,300.798676
2000-08-04,297.798981
2000-08-05,294.053986
2000-08-06,293.240631
2000-08-07,298.639618
2000-08-08,301.437073
2000-08-09,300.929382
2000-08-10,302.307281
2000-08-11,300.900604
2000-08-12,301.564911
2000-08-13,299.517181
2000-08-14,300.069916
2000-08-15,303.443054
2000-08-16,301.853943
2000-08-17,291.845398
2000-08-18,296.233063
2000-08-19,297.043762
2000-08-20,296.721832
2000-08-21,299.001160
2000-08-22,299.282440
2000-08-23,298.542511
2000-08-24,299.252533
2000-08-25,297.011932
2000-08-26,294.898499
2000-08-27,298.274597
2000-08-28,294.750366
2000-08-29,293.257294
2000-08-30,292.180145
2000-08-31,298.246643
2000-09-01,300.020020
2000-09-02,299.077332
2000-09-03,298.969177
2000-09-04,298.052979
2000-09-05,301.914642
2000-09-06,300.188354
2000-09-07,290.826385
2000-09-08,294.160797
2000-09-09,299.924164
2000-09-10,301.533020
2000-09-11,302.148895
2000-09-12,300.656403
2000-09-13,293.789581
2000-09-14,296.112213
2000-09-15,295.586395
2000-09-16,298.659546
2000-09-17,298.493774
2000-09-18,298.096497
2000-09-19,294.362488
2000-09-20,295.190002
2000-09-21,288.923035
2000-09-22,289.696716
2000-09-23,291.177734
2000-09-24,293.607697
2000-09-25,295.119263
2000-09-26,293.922516
2000-09-27,293.023010
2000-09-28,295.650360
2000-09-29,295.467072
2000-09-30,295.460114
2000-10-01,296.220978
2000-10-02,296.527740
2000-10-03,296.532898
2000-10-04,295.318146
2000-10-05,293.283966
2000-10-06,292.827393
2000-10-07,292.087189
2000-10-08,290.315643
2000-10-09,286.622162
2000-10-10,288.399231
2000-10-11,290.721710
2000-10-12,292.154358
2000-10-13,281.691376
2000-10-14,287.843140
2000-10-15,286.605377
2000-10-16,284.082001
2000-10-17,281.126892
2000-10-18,288.013306
2000-10-19,291.765900
2000-10-20,291.127411
2000-10-21,291.672058
2000-10-22,292.147919
2000-10-23,284.859497
2000-10-24,284.901001
2000-10-25,283.247894
2000-10-26,283.001953
2000-10-27,282.677246
2000-10-28,286.333069
2000-10-29,283.786011
2000-10-30,291.280640
2000-10-31,286.567383
2000-11-01,284.933380
2000-11-02,284.376343
2000-11-03,288.718658
2000-11-04,289.454498
2000-11-05,284.749054
2000-11-06,284.724884
2000-11-07,283.845581
2000-11-08,285.821442
2000-11-09,284.078430
2000-11-10,283.039734
2000-11-11,284.722809
2000-11-12,285.218170
2000-11-13,287.101501
2000-11-14,292.739685
2000-11-15,293.361237
2000-11-16,278.674438
2000-11-17,274.656464
2000-11-18,272.675323
2000-11-19,274.092316
2000-11-20,272.512115
2000-11-21,273.382721
2000-11-22,279.390289
2000-11-23,279.318085
2000-11-24,278.141937
2000-11-25,275.639801
2000-11-26,274.451111
2000-11-27,273.064240
2000-11-28,274.743256
2000-11-29,276.568756
2000-11-30,276.477386
2000-12-01,276.263458
2000-12-02,275.512482
2000-12-03,271.391449
2000-12-04,274.448730
2000-12-05,272.565308
2000-12-06,276.367218
2000-12-07,275.657104
2000-12-08,274.093811
2000-12-09,274.683411
2000-12-10,275.942841
2000-12-11,275.713745
2000-12-12,273.579407
2000-12-13,278.248413
2000-12-14,278.377167
2000-12-15,275.911591
2000-12-16,272.112762
2000-12-17,271.623474
2000-12-18,265.494537
2000-12-19,272.123657
2000-12-20,273.891876
2000-12-21,275.968048
2000-12-22,276.517609
2000-12-23,278.827271
2000-12-24,279.269867
2000-12-25,276.661102
2000-12-26,270.858826
2000-12-27,270.601379
2000-12-28,269.714539
2000-12-29,266.336548
2000-12-30,273.620392
2000-12-31,275.074615
2001-01-01,273.909485
2001-01-02,271.035339
2001-01-03,271.221375
2001-01-04,274.644897
2001-01-05,272.561615
2001-01-06,277.686188
2001-01-07,277.017792
2001-01-08,272.624908
2001-01-09,271.271545
2001-01-10,271.947479
2001-01-11,267.178589
2001-01-12,272.100525
2001-01-13,272.646362
2001-01-14,264.951080
2001-01-15,261.293701
2001-01-16,271.224548
2001-01-17,267.981903
2001-01-18,271.477173
2001-01-19,273.765808
2001-01-20,278.711426
2001-01-21,273.848480
2001-01-22,273.412598
2001-01-23,276.384735
2001-01-24,275.299438
2001-01-25,271.652679
2001-01-26,270.546082
2001-01-27,275.503204
2001-01-28,278.180603
2001-01-29,277.976898
2001-01-30,279.577545
2001-01-31,276.276520
2001-02-01,272.657990
2001-02-02,272.204498
2001-02-03,270.006744
2001-02-04,268.763458
2001-02-05,272.082550
2001-02-06,273.024109
2001-02-07,272.680450
2001-02-08,272.148865
2001-02-09,270.366089
2001-02-10,270.646088
2001-02-11,271.737915
2001-02-12,272.802124
2001-02-13,278.605408
2001-02-14,277.853363
2001-02-15,273.583740
2001-02-16,274.514709
2001-02-17,275.165649
2001-02-18,275.061005
2001-02-19,274.875214
2001-02-20,274.506836
2001-02-21,276.058136
2001-02-22,278.177429
2001-02-23,277.960754
2001-02-24,279.748138
2001-02-25,273.206055
2001-02-26,273.298981
2001-02-27,273.084076
2001-02-28,272.966675
2001-03-01,274.906281
2001-03-02,273.564972
2001-03-03,272.665222
2001-03-04,275.369385
2001-03-05,279.404327
2001-03-06,277.419495
2001-03-07,279.145142
2001-03-08,277.560852
2001-03-09,273.746826
2001-03-10,275.762054
2001-03-11,277.164734
2001-03-12,276.813599
2001-03-13,277.867615
2001-03-14,283.417999
2001-03-15,283.163116
2001-03-16,278.092896
2001-03-17,275.851501
2001-03-18,272.080688
2001-03-19,273.721497
2001-03-20,275.264648
2001-03-21,278.439423
2001-03-22,277.573547
2001-03-23,278.564026
2001-03-24,280.923828
2001-03-25,278.505188
2001-03-26,279.258026
2001-03-27,279.494781
2001-03-28,283.217712
2001-03-29,282.412201
2001-03-30,289.537384
2001-03-31,293.324127
2001-04-01,289.573853
2001-04-02,284.258606
2001-04-03,282.173431
2001-04-04,281.079620
2001-04-05,282.832245
2001-04-06,283.136078
2001-04-07,278.097565
2001-04-08,282.195923
2001-04-09,281.985260
2001-04-10,280.568024
2001-04-11,286.754547
2001-04-12,278.380341
2001-04-13,282.540802
2001-04-14,280.460754
2001-04-15,281.537476
2001-04-16,287.236572
2001-04-17,295.484955
2001-04-18,281.359070
2001-04-19,284.927490
2001-04-20,289.505035
2001-04-21,285.088806
2001-04-22,296.722595
2001-04-23,296.118622
2001-04-24,294.640717
2001-04-25,294.597595
2001-04-26,296.618286
2001-04-27,295.474121
2001-04-28,292.825989
2001-04-29,290.758636
2001-04-30,292.269318
2001-05-01,292.152527
2001-05-02,292.926727
2001-05-03,287.676605
2001-05-04,288.716705
2001-05-05,287.825012
2001-05-06,286.020111
2001-05-07,287.501190
2001-05-08,289.710083
2001-05-09,295.063141
2001-05-10,296.072632
2001-05-11,295.410645
2001-05-12,295.704071
2001-05-13,290.791107
2001-05-14,295.863068
2001-05-15,294.884399
2001-05-16,287.519073
2001-05-17,288.309387
2001-05-18,290.017212
2001-05-19,290.903229
2001-05-20,296.358978
2001-05-21,298.537842
2001-05-22,298.069641
2001-05-23,298.549255
2001-05-24,302.359497
2001-05-25,302.972717
2001-05-26,302.023682
2001-05-27,299.561157
2001-05-28,302.613281
2001-05-29,300.972076
2001-05-30,296.432617
2001-05-31,288.708740
2001-06-01,292.614136
2001-06-02,293.958801
2001-06-03,297.556396
2001-06-04,296.232300
2001-06-05,299.091827
2001-06-06,296.153320
2001-06-07,289.903748
2001-06-08,293.314880
2001-06-09,296.068268
2001-06-10,296.529541
2001-06-11,295.847015
2001-06-12,292.170288
2001-06-13,288.739349
2001-06-14,288.013794
2001-06-15,290.639618
2001-06-16,293.490753
2001-06-17,290.679626
2001-06-18,290.745453
2001-06-19,291.336639
2001-06-20,286.510651
2001-06-21,288.397583
2001-06-22,290.584351
2001-06-23,295.160248
2001-06-24,299.345459
2001-06-25,299.310791
2001-06-26,301.699890
2001-06-27,302.212708
2001-06-28,303.048920
2001-06-29,302.012787
2001-06-30,298.752655
2001-07-01,297.341492
2001-07-02,295.798676
2001-07-03,294.455109
2001-07-04,291.372833
2001-07-05,300.890472
2001-07-06,299.933990
2001-07-07,300.537842
2001-07-08,300.409241
2001-07-09,300.738953
2001-07-10,299.294006
2001-07-11,297.702576
2001-07-12,295.587433
2001-07-13,301.436829
2001-07-14,303.599335
2001-07-15,303.322083
2001-07-16,299.127625
2001-07-17,299.716248
2001-07-18,297.594727
2001-07-19,295.229248
2001-07-20,300.746948
2001-07-21,300.662476
2001-07-22,300.136688
2001-07-23,299.609802
2001-07-24,300.568756
2001-07-25,303.580017
2001-07-26,297.912903
2001-07-27,296.309906
2001-07-28,295.460419
2001-07-29,293.279968
2001-07-30,295.087555
2001-07-31,293.823364
2001-08-01,293.815582
2001-08-02,295.992889
2001-08-03,299.718842
2001-08-04,299.918182
2001-08-05,297.123901
2001-08-06,294.362732
2001-08-07,295.994904
2001-08-08,301.998596
2001-08-09,303.410156
2001-08-10,302.090942
2001-08-11,298.153381
2001-08-12,294.800964
2001-08-13,297.443207
2001-08-14,297.494080
2001-08-15,295.636108
2001-08-16,295.692444
2001-08-17,301.522614
2001-08-18,300.933899
2001-08-19,302.395935
2001-08-20,302.497620
2001-08-21,302.484253
2001-08-22,301.792877
2001-08-23,303.463776
2001-08-24,304.737122
2001-08-25,303.937744
2001-08-26,302.509949
2001-08-27,300.135925
2001-08-28,299.169281
2001-08-29,299.301941
2001-08-30,295.129242
2001-08-31,295.480621
2001-09-01,296.324127
2001-09-02,297.936768
2001-09-03,299.408234
2001-09-04,299.220001
2001-09-05,300.616272
2001-09-06,300.861816
2001-09-07,299.470428
2001-09-08,294.640778
2001-09-09,293.342865
2001-09-10,297.970703
2001-09-11,295.753082
2001-09-12,293.151947
2001-09-13,295.312042
2001-09-14,296.749817
2001-09-15,298.161224
2001-09-16,299.173737
2001-09-17,298.717163
2001-09-18,296.548767
2001-09-19,293.452728
2001-09-20,299.220032
2001-09-21,301.236542
2001-09-22,301.374664
2001-09-23,295.951843
2001-09-24,297.953613
2001-09-25,291.158173
2001-09-26,290.812744
2001-09-27,291.950073
2001-09-28,282.366394
2001-09-29,285.765198
2001-09-30,288.998199
2001-10-01,288.229462
2001-10-02,286.569794
2001-10-03,284.742096
2001-10-04,287.887695
2001-10-05,290.992126
2001-10-06,291.057892
2001-10-07,289.750549
2001-10-08,282.056854
2001-10-09,282.528870
2001-10-10,287.818451
2001-10-11,284.654053
2001-10-12,282.539642
2001-10-13,284.142273
2001-10-14,285.765472
2001-10-15,284.439636
2001-10-16,288.113922
2001-10-17,287.082764
2001-10-18,287.170471
2001-10-19,289.193970
2001-10-20,287.110870
2001-10-21,285.090179
2001-10-22,283.896423
2001-10-23,282.602325
2001-10-24,284.325775
2001-10-25,283.211609
2001-10-26,281.015839
2001-10-27,278.232941
2001-10-28,284.139343
2001-10-29,286.391205
2001-10-30,284.381409
2001-10-31,282.738251
2001-11-01,283.378143
2001-11-02,284.050781
2001-11-03,286.268585
2001-11-04,288.867645
2001-11-05,287.643738
2001-11-06,285.383728
2001-11-07,290.723755
2001-11-08,288.412750
2001-11-09,286.637634
2001-11-10,284.052887
2001-11-11,286.198578
2001-11-12,287.236176
2001-11-13,289.244141
2001-11-14,281.689392
2001-11-15,275.705353
2001-11-16,277.802185
2001-11-17,275.826355
2001-11-18,276.702301
2001-11-19,276.370941
2001-11-20,276.938873
2001-11-21,275.967804
2001-11-22,274.266663
2001-11-23,275.871582
2001-11-24,276.271576
2001-11-25,284.139862
2001-11-26,281.902618
2001-11-27,275.904663
2001-11-28,275.582825
2001-11-29,278.066986
2001-11-30,287.320312
2001-12-01,276.705841
2001-12-02,274.317505
2001-12-03,273.386597
2001-12-04,275.345459
2001-12-05,277.508606
2001-12-06,283.725433
2001-12-07,280.742157
2001-12-08,286.107910
2001-12-09,283.704102
2001-12-10,275.658661
2001-12-11,272.485840
2001-12-12,273.678925
2001-12-13,276.266998
2001-12-14,280.818726
2001-12-15,279.971405
2001-12-16,284.925720
2001-12-17,282.969940
2001-12-18,280.554260
2001-12-19,274.771820
2001-12-20,281.799316
2001-12-21,274.824371
2001-12-22,272.837494
2001-12-23,272.022339
2001-12-24,271.219177
2001-12-25,270.343231
2001-12-26,275.945007
2001-12-27,274.304565
2001-12-28,272.306763
2001-12-29,279.608490
2001-12-30,279.981934
2001-12-31,273.132782
2002-01-01,270.715088
2002-01-02,270.657776
2002-01-03,269.783783
2002-01-04,272.634094
2002-01-05,273.826721
2002-01-06,272.125671
2002-01-07,266.562988
2002-01-08,274.208679
2002-01-09,274.515442
2002-01-10,274.570160
2002-01-11,270.458221
2002-01-12,279.361725
2002-01-13,277.964325
2002-01-14,273.414978
2002-01-15,266.774475
2002-01-16,266.267761
2002-01-17,262.825043
2002-01-18,265.076202
2002-01-19,273.584381
2002-01-20,270.823120
2002-01-21,262.503174
2002-01-22,264.251282
2002-01-23,267.924561
2002-01-24,269.655975
2002-01-25,269.383972
2002-01-26,276.569489
2002-01-27,281.543060
2002-01-28,276.363678
2002-01-29,271.867706
2002-01-30,270.886108
2002-01-31,281.230682
2002-02-01,279.585510
2002-02-02,273.016602
2002-02-03,269.702148
2002-02-04,277.353638
2002-02-05,278.879059
2002-02-06,270.369873
2002-02-07,266.320801
2002-02-08,268.540192
2002-02-09,268.003693
2002-02-10,264.416779
2002-02-11,264.894470
2002-02-12,264.408081
2002-02-13,268.219055
2002-02-14,279.956787
2002-02-15,280.889740
2002-02-16,278.848755
2002-02-17,272.589783
2002-02-18,269.755096
2002-02-19,273.550903
2002-02-20,272.863892
2002-02-21,271.832458
2002-02-22,273.066925
2002-02-23,274.964600
2002-02-24,274.812622
2002-02-25,275.673279
2002-02-26,274.952759
2002-02-27,271.172577
2002-02-28,269.689270
2002-03-01,266.622009
2002-03-02,265.259521
2002-03-03,269.156860
2002-03-04,273.069000
2002-03-05,274.168610
2002-03-06,279.312592
2002-03-07,278.258759
2002-03-08,278.637573
2002-03-09,281.837921
2002-03-10,282.602203
2002-03-11,276.958771
2002-03-12,270.504761
2002-03-13,270.370422
2002-03-14,274.522766
2002-03-15,277.943878
2002-03-16,277.827454
2002-03-17,281.040558
2002-03-18,279.700195
2002-03-19,279.560181
2002-03-20,278.531708
2002-03-21,281.332672
2002-03-22,281.095154
2002-03-23,280.012878
2002-03-24,279.806702
2002-03-25,282.321777
2002-03-26,283.888977
2002-03-27,282.731018
2002-03-28,283.696594
2002-03-29,281.104462
2002-03-30,278.862152
2002-03-31,275.249390
2002-04-01,280.491364
2002-04-02,279.429596
2002-04-03,278.035095
2002-04-04,280.226990
2002-04-05,281.225037
2002-04-06,284.697845
2002-04-07,282.412537
2002-04-08,283.702484
2002-04-09,290.772308
2002-04-10,291.398743
2002-04-11,291.250153
2002-04-12,281.688507
2002-04-13,283.124268
2002-04-14,286.277954
2002-04-15,286.825958
2002-04-16,286.904755
2002-04-17,276.677216
2002-04-18,278.563232
2002-04-19,283.540100
2002-04-20,281.488220
2002-04-21,281.935486
2002-04-22,283.009674
2002-04-23,285.810822
2002-04-24,288.666168
2002-04-25,290.958740
2002-04-26,293.129852
2002-04-27,297.584198
2002-04-28,297.961304
2002-04-29,294.692535
2002-04-30,293.579224
2002-05-01,290.213074
2002-05-02,295.901764
2002-05-03,295.382568
2002-05-04,290.254852
2002-05-05,288.860626
2002-05-06,285.641968
2002-05-07,283.788452
2002-05-08,283.235107
2002-05-09,290.409515
2002-05-10,290.936493
2002-05-11,287.832336
2002-05-12,288.468170
2002-05-13,293.200531
2002-05-14,294.655609
2002-05-15,294.807159
2002-05-16,286.488434
2002-05-17,285.178925
2002-05-18,285.653137
2002-05-19,287.486237
2002-05-20,297.395020
2002-05-21,299.754272
2002-05-22,301.359619
2002-05-23,303.429626
2002-05-24,303.102448
2002-05-25,296.864594
2002-05-26,292.852051
2002-05-27,295.896332
2002-05-28,295.786072
2002-05-29,297.640259
2002-05-30,298.463715
2002-05-31,295.703430
2002-06-01,296.962799
2002-06-02,292.334076
2002-06-03,294.129669
2002-06-04,296.006683
2002-06-05,298.923309
2002-06-06,299.011322
2002-06-07,298.170776
2002-06-08,298.391968
2002-06-09,302.296783
2002-06-10,297.605408
2002-06-11,295.790283
2002-06-12,298.764099
2002-06-13,300.782257
2002-06-14,304.773468
2002-06-15,302.917297
2002-06-16,300.134979
2002-06-17,299.349854
2002-06-18,300.477509
2002-06-19,298.735535
2002-06-20,299.536255
2002-06-21,301.764709
2002-06-22,302.172668
2002-06-23,301.093658
2002-06-24,302.015045
2002-06-25,302.292572
2002-06-26,298.782593
2002-06-27,297.257721
2002-06-28,300.678406
2002-06-29,305.562958
2002-06-30,305.288361
2002-07-01,300.191162
2002-07-02,299.826141
2002-07-03,301.583801
2002-07-04,299.576660
2002-07-05,298.572052
2002-07-06,297.810211
2002-07-07,298.286469
2002-07-08,297.107178
2002-07-09,294.053192
2002-07-10,292.057129
2002-07-11,290.961639
2002-07-12,292.954346
2002-07-13,295.366455
2002-07-14,300.660706
2002-07-15,301.984772
2002-07-16,302.769104
2002-07-17,303.701721
2002-07-18,303.526855
2002-07-19,303.681305
2002-07-20,303.342804
2002-07-21,305.401733
2002-07-22,305.893311
2002-07-23,304.647583
2002-07-24,301.139282
2002-07-25,296.133575
2002-07-26,297.213531
2002-07-27,300.788605
2002-07-28,301.546173
2002-07-29,300.135101
2002-07-30,296.912994
2002-07-31,298.462708
2002-08-01,300.678894
2002-08-02,299.513550
2002-08-03,298.276825
2002-08-04,302.185730
2002-08-05,304.242188
2002-08-06,303.073395
2002-08-07,300.674469
2002-08-08,293.386261
2002-08-09,295.609772
2002-08-10,298.242828
2002-08-11,298.281769
2002-08-12,300.257782
2002-08-13,301.870087
2002-08-14,302.304871
2002-08-15,302.031342
2002-08-16,302.996429
2002-08-17,302.678528
2002-08-18,302.151917
2002-08-19,301.001801
2002-08-20,301.331726
2002-08-21,301.585999
2002-08-22,302.799316
2002-08-23,303.228943
2002-08-24,302.545593
2002-08-25,301.835785
2002-08-26,298.701019
2002-08-27,300.206024
2002-08-28,298.089813
2002-08-29,298.831207
2002-08-30,299.325012
2002-08-31,298.338165
2002-09-01,298.257629
2002-09-02,298.390533
2002-09-03,298.777100
2002-09-04,297.836884
2002-09-05,296.725159
2002-09-06,298.908234
2002-09-07,298.123535
2002-09-08,298.260834
2002-09-09,296.062500
2002-09-10,299.805450
2002-09-11,299.174042
2002-09-12,301.295258
2002-09-13,299.725311
2002-09-14,290.253967
2002-09-15,293.275879
2002-09-16,296.128174
2002-09-17,295.467377
2002-09-18,294.494904
2002-09-19,295.005646
2002-09-20,292.895844
2002-09-21,295.628723
2002-09-22,294.775146
2002-09-23,297.074768
2002-09-24,295.635040
2002-09-25,293.883759
2002-09-26,297.166443
2002-09-27,296.479187
2002-09-28,296.242737
2002-09-29,297.331635
2002-09-30,292.048798
2002-10-01,286.613556
2002-10-02,291.665710
2002-10-03,296.728668
2002-10-04,296.925446
2002-10-05,286.975281
2002-10-06,292.325043
2002-10-07,293.155396
2002-10-08,293.460663
2002-10-09,292.592682
2002-10-10,281.993225
2002-10-11,285.443665
2002-10-12,285.810364
2002-10-13,289.849945
2002-10-14,289.581879
2002-10-15,288.956146
2002-10-16,288.793823
2002-10-17,291.252441
2002-10-18,290.278412
2002-10-19,290.265656
2002-10-20,295.700623
2002-10-21,291.582855
2002-10-22,289.762024
2002-10-23,295.453308
2002-10-24,293.447449
2002-10-25,290.102539
2002-10-26,289.893646
2002-10-27,290.045380
2002-10-28,284.321777
2002-10-29,283.772339
2002-10-30,284.500031
2002-10-31,278.767578
2002-11-01,274.138702
2002-11-02,278.788239
2002-11-03,279.976532
2002-11-04,282.974487
2002-11-05,284.145020
2002-11-06,284.690796
2002-11-07,279.134521
2002-11-08,282.692871
2002-11-09,285.949738
2002-11-10,284.471924
2002-11-11,283.252136
2002-11-12,286.167297
2002-11-13,290.595398
2002-11-14,288.084534
2002-11-15,280.906097
2002-11-16,279.180511
2002-11-17,283.667236
2002-11-18,285.428253
2002-11-19,285.179474
2002-11-20,273.281006
2002-11-21,273.121307
2002-11-22,278.824066
2002-11-23,282.858032
2002-11-24,290.210938
2002-11-25,279.043640
2002-11-26,274.475983
2002-11-27,279.773712
2002-11-28,279.717407
2002-11-29,278.670288
2002-11-30,285.923340
2002-12-01,281.249878
2002-12-02,283.062347
2002-12-03,270.305847
2002-12-04,277.894501
2002-12-05,287.053284
2002-12-06,292.675140
2002-12-07,278.955139
2002-12-08,273.400574
2002-12-09,274.457489
2002-12-10,275.823212
2002-12-11,272.874634
2002-12-12,274.922424
2002-12-13,279.426422
2002-12-14,279.141144
2002-12-15,273.938202
2002-12-16,280.070923
2002-12-17,277.356262
2002-12-18,272.818115
2002-12-19,271.518677
2002-12-20,277.506927
2002-12-21,277.665161
2002-12-22,277.716187
2002-12-23,279.207703
2002-12-24,284.981842
2002-12-25,272.324310
2002-12-26,273.182831
2002-12-27,278.618622
2002-12-28,277.562317
2002-12-29,273.494141
2002-12-30,271.847565
2002-12-31,272.891571
2003-01-01,276.282837
2003-01-02,275.764496
2003-01-03,272.087555
2003-01-04,272.721130
2003-01-05,273.364349
2003-01-06,269.253265
2003-01-07,262.128906
2003-01-08,256.065735
2003-01-09,255.665863
2003-01-10,266.836670
2003-01-11,266.973022
2003-01-12,256.421448
2003-01-13,259.692566
2003-01-14,259.518127
2003-01-15,258.360535
2003-01-16,264.397003
2003-01-17,272.334534
2003-01-18,276.939178
2003-01-19,276.286194
2003-01-20,271.157501
2003-01-21,265.945374
2003-01-22,264.401978
2003-01-23,264.411163
2003-01-24,260.643707
2003-01-25,265.596130
2003-01-26,268.186890
2003-01-27,270.661743
2003-01-28,272.794373
2003-01-29,274.702637
2003-01-30,266.559723
2003-01-31,266.953064
2003-02-01,265.280334
2003-02-02,265.182068
2003-02-03,277.669128
2003-02-04,276.775177
2003-02-05,274.051971
2003-02-06,274.276550
2003-02-07,272.043182
2003-02-08,272.437653
2003-02-09,276.653717
2003-02-10,275.567932
2003-02-11,273.135101
2003-02-12,270.603088
2003-02-13,267.968689
2003-02-14,267.024628
2003-02-15,278.622772
2003-02-16,278.038696
2003-02-17,274.948059
2003-02-18,279.891479
2003-02-19,279.650543
2003-02-20,275.262421
2003-02-21,278.556854
2003-02-22,277.728363
2003-02-23,275.605194
2003-02-24,274.250702
2003-02-25,272.459045
2003-02-26,271.960297
2003-02-27,271.725220
2003-02-28,271.823669
2003-03-01,273.533722
2003-03-02,277.209381
2003-03-03,271.381561
2003-03-04,272.906219
2003-03-05,273.318481
2003-03-06,272.891632
2003-03-07,272.315277
2003-03-08,274.601837
2003-03-09,274.167816
2003-03-10,275.113342
2003-03-11,279.338074
2003-03-12,279.028320
2003-03-13,276.628998
2003-03-14,280.885529
2003-03-15,282.564240
2003-03-16,279.940186
2003-03-17,283.987183
2003-03-18,288.110931
2003-03-19,281.065704
2003-03-20,282.007629
2003-03-21,288.969696
2003-03-22,284.802917
2003-03-23,290.513062
2003-03-24,290.862366
2003-03-25,285.239716
2003-03-26,282.112122
2003-03-27,278.846527
2003-03-28,278.259583
2003-03-29,277.698303
2003-03-30,277.553925
2003-03-31,279.235504
2003-04-01,278.632629
2003-04-02,280.284760
2003-04-03,281.105347
2003-04-04,281.850586
2003-04-05,279.379242
2003-04-06,278.675018
2003-04-07,277.491119
2003-04-08,280.236969
2003-04-09,279.444122
2003-04-10,276.650146
2003-04-11,276.097321
2003-04-12,280.632996
2003-04-13,282.306610
2003-04-14,283.843262
2003-04-15,284.598541
2003-04-16,282.924072
2003-04-17,279.548981
2003-04-18,281.473114
2003-04-19,282.903534
2003-04-20,283.571960
2003-04-21,282.207733
2003-04-22,281.124023
2003-04-23,283.375732
2003-04-24,285.437103
2003-04-25,282.718018
2003-04-26,283.380798
2003-04-27,285.375549
2003-04-28,286.271362
