DateTime,Depth,TP_mgL,TOT_tp
2006-07-10T00:00:00Z,12,0.224,7.232805941233453
2006-07-10T00:00:00Z,14,0.23500000000000001,7.587988375847596
2006-07-10T00:00:00Z,16,0.23500000000000001,7.587988375847596
2006-07-10T00:00:00Z,18,0.28200000000000003,9.105586051017115
2006-07-10T00:00:00Z,20,0.325,10.494026477236035
2006-07-10T00:00:00Z,22,0.396,12.78656764610914
2006-07-24T00:00:00Z,0,0.036000000000000004,1.1624152405553765
2006-07-24T00:00:00Z,4,0.065,2.098805295447207
2006-08-07T00:00:00Z,0,0.027,0.8718114304165322
2006-08-07T00:00:00Z,4,0.031,1.0009686793671295
2006-08-07T00:00:00Z,10,0.148,4.778818211172102
2006-08-07T00:00:00Z,12,0.275,8.87956086535357
2006-08-07T00:00:00Z,14,0.306,9.880529544720698
2006-08-07T00:00:00Z,16,0.396,12.78656764610914
2006-08-07T00:00:00Z,18,0.47100000000000003,15.208266063932841
2006-08-07T00:00:00Z,20,0.535,17.2747820471424
2006-08-07T00:00:00Z,22,0.535,17.2747820471424
2006-08-21T00:00:00Z,0,0.018000000000000002,0.5812076202776882
2006-08-21T00:00:00Z,4,0.02,0.6457862447529868
2006-09-06T00:00:00Z,0,0.026000000000000002,0.8395221181788829
2006-09-06T00:00:00Z,4,0.031,1.0009686793671295
2006-09-06T00:00:00Z,8,0.026000000000000002,0.8395221181788829
2006-09-06T00:00:00Z,10,0.024,0.7749434937035842
2006-09-06T00:00:00Z,12,0.295,9.525347110106555
2006-09-06T00:00:00Z,14,0.37,11.947045527930255
2006-09-06T00:00:00Z,16,0.46,14.853083629318698
2006-09-06T00:00:00Z,18,0.556,17.952857604133037
2006-09-06T00:00:00Z,22,0.709,22.89312237649338
2006-10-02T00:00:00Z,0,0.089,2.8737487891507913
2006-10-02T00:00:00Z,4,0.09,2.9060381013884404
2006-10-30T00:00:00Z,0,0.147,4.746528898934453
2006-10-30T00:00:00Z,20,0.139,4.488214401033259
2006-11-27T00:00:00Z,0,0.135,4.359057152082661
2006-11-27T00:00:00Z,4,0.13,4.197610590894414
2006-11-27T00:00:00Z,20,0.129,4.165321278656765
2007-01-03T00:00:00Z,0,0.1245,4.020019373587343
2007-01-03T00:00:00Z,4,0.13,4.197610590894414
2007-01-03T00:00:00Z,8,0.128,4.133031966419115
2007-01-03T00:00:00Z,12,0.129,4.165321278656765
2007-01-03T00:00:00Z,16,0.13,4.197610590894414
2007-01-03T00:00:00Z,20,0.128,4.133031966419115
2007-02-19T00:00:00Z,0,0.128,4.133031966419115
2007-02-19T00:00:00Z,4,0.123,3.971585405230869
2007-02-19T00:00:00Z,8,0.121,3.90700678075557
2007-02-19T00:00:00Z,12,0.124,4.003874717468518
2007-02-19T00:00:00Z,16,0.127,4.100742654181467
2007-02-19T00:00:00Z,20,0.165,5.3277365192121415
2007-04-02T00:00:00Z,0,0.129,4.165321278656765
2007-04-02T00:00:00Z,4,0.133,4.294478527607363
2007-04-16T00:00:00Z,0,0.113,3.6486922828543755
2007-04-16T00:00:00Z,4,0.121,3.90700678075557
2007-04-16T00:00:00Z,8,0.1225,3.9554407491120442
2007-04-16T00:00:00Z,12,0.122,3.9392960929932195
2007-04-16T00:00:00Z,16,0.124,4.003874717468518
2007-04-16T00:00:00Z,20,0.122,3.9392960929932195
2007-04-30T00:00:00Z,0,0.08,2.5831449790119474
2007-04-30T00:00:00Z,4,0.089,2.8737487891507913
2007-05-14T00:00:00Z,0,0.082,2.647723603487246
2007-05-14T00:00:00Z,20,0.105,3.3903777849531807
2007-05-29T00:00:00Z,0,0.074,2.389409105586051
2007-05-29T00:00:00Z,4,0.078,2.518566354536649
2007-06-11T00:00:00Z,0,0.074,2.389409105586051
2007-06-11T00:00:00Z,8,0.07100000000000001,2.2925411688731034
2007-06-11T00:00:00Z,10,0.088,2.841459476913142
2007-06-11T00:00:00Z,12,0.107,3.4549564094284793
2007-06-11T00:00:00Z,14,0.16,5.166289958023895
2007-06-11T00:00:00Z,16,0.17400000000000002,5.6183403293509855
2007-06-11T00:00:00Z,18,0.191,6.167258637391024
2007-06-11T00:00:00Z,20,0.241,7.781724249273491
2007-06-11T00:00:00Z,22,0.263,8.492089118501777
2007-06-25T00:00:00Z,0,0.067,2.163383919922506
2007-06-25T00:00:00Z,4,0.05,1.6144656118824672
2007-07-09T00:00:00Z,0,0.026000000000000002,0.8395221181788829
2007-07-09T00:00:00Z,4,0.031,1.0009686793671295
2007-07-09T00:00:00Z,10,0.07200000000000001,2.324830481110753
2007-07-09T00:00:00Z,12,0.16,5.166289958023895
2007-07-09T00:00:00Z,14,0.201,6.490151759767518
2007-07-09T00:00:00Z,16,0.226,7.297384565708751
2007-07-09T00:00:00Z,18,0.28500000000000003,9.202453987730063
2007-07-09T00:00:00Z,20,0.394,12.72198902163384
2007-07-09T00:00:00Z,22,0.502,16.20923474329997
2007-07-23T00:00:00Z,0,0.031,1.0009686793671295
2007-07-23T00:00:00Z,4,0.031,1.0009686793671295
2007-08-06T00:00:00Z,0,0.022,0.7103648692282855
2007-08-06T00:00:00Z,4,0.021,0.6780755569906362
2007-08-06T00:00:00Z,6,0.021,0.6780755569906362
2007-08-06T00:00:00Z,8,0.022,0.7103648692282855
2007-08-06T00:00:00Z,10,0.07200000000000001,2.324830481110753
2007-08-06T00:00:00Z,12,0.23500000000000001,7.587988375847596
2007-08-06T00:00:00Z,14,0.305,9.848240232483048
2007-08-06T00:00:00Z,16,0.34600000000000003,11.172102034226674
2007-08-06T00:00:00Z,18,0.461,14.885372941556346
2007-08-06T00:00:00Z,20,0.547,17.66225379399419
2007-08-06T00:00:00Z,22,0.6,19.373587342589605
2007-08-20T00:00:00Z,0,0.026000000000000002,0.8395221181788829
2007-08-20T00:00:00Z,4,0.026000000000000002,0.8395221181788829
2007-09-04T00:00:00Z,0,0.025,0.8072328059412336
2007-09-04T00:00:00Z,4,0.028,0.9041007426541816
2007-09-04T00:00:00Z,8,0.028,0.9041007426541816
2007-09-04T00:00:00Z,12,0.202,6.522441072005167
2007-09-04T00:00:00Z,14,0.297,9.589925734581854
2007-09-04T00:00:00Z,16,0.424,13.69066838876332
2007-09-04T00:00:00Z,18,0.533,17.2102034226671
2007-09-04T00:00:00Z,20,0.616,19.890216338391994
2007-09-04T00:00:00Z,22,0.648,20.923474329996772
2007-10-01T00:00:00Z,0,0.051000000000000004,1.6467549241201165
2007-10-01T00:00:00Z,4,0.056,1.8082014853083632
2007-10-01T00:00:00Z,20,0.687,22.182757507265098
2007-10-29T00:00:00Z,0,0.136,4.391346464320311
2007-10-29T00:00:00Z,4,0.14,4.520503713270908
2007-10-29T00:00:00Z,8,0.13,4.197610590894414
2007-10-29T00:00:00Z,20,0.1295,4.18146593477559
2007-11-26T00:00:00Z,4,0.145,4.681950274459154
2007-11-26T00:00:00Z,20,0.147,4.746528898934453
2008-02-13T00:00:00Z,0,0.145,4.681950274459154
2008-02-13T00:00:00Z,4,0.14300000000000002,4.617371649983856
2008-02-13T00:00:00Z,8,0.139,4.488214401033259
2008-02-13T00:00:00Z,12,0.14100000000000001,4.552793025508557
2008-02-13T00:00:00Z,16,0.165,5.3277365192121415
2008-04-14T00:00:00Z,4,0.137,4.42363577655796
2008-04-14T00:00:00Z,8,0.136,4.391346464320311
2008-04-14T00:00:00Z,12,0.134,4.326767839845012
2008-04-14T00:00:00Z,16,0.132,4.262189215369713
2008-04-14T00:00:00Z,20,0.136,4.391346464320311
2008-04-28T00:00:00Z,0,0.029,0.9363900548918309
2008-04-28T00:00:00Z,4,0.041,1.323861801743623
2008-05-12T00:00:00Z,0,0.037,1.1947045527930256
2008-05-12T00:00:00Z,4,0.054,1.7436228608330644
2008-05-28T00:00:00Z,0,0.07200000000000001,2.324830481110753
2008-05-28T00:00:00Z,4,0.074,2.389409105586051
2008-06-09T00:00:00Z,0,0.075,2.4216984178237007
2008-06-09T00:00:00Z,4,0.079,2.550855666774298
2008-06-09T00:00:00Z,8,0.084,2.7123022279625446
2008-06-09T00:00:00Z,10,0.08700000000000001,2.8091701646754927
2008-06-09T00:00:00Z,12,0.096,3.0997739748143367
2008-06-09T00:00:00Z,14,0.114,3.680981595092025
2008-06-09T00:00:00Z,16,0.134,4.326767839845012
2008-06-09T00:00:00Z,18,0.159,5.134000645786245
2008-06-09T00:00:00Z,22,0.227,7.329673877946401
2008-06-23T00:00:00Z,0,0.13,4.197610590894414
2008-06-23T00:00:00Z,4,0.1,3.2289312237649344
2008-07-07T00:00:00Z,0,0.152,4.9079754601226995
2008-07-07T00:00:00Z,4,0.065,2.098805295447207
2008-07-07T00:00:00Z,8,0.088,2.841459476913142
2008-07-07T00:00:00Z,10,0.117,3.777849531804973
2008-07-07T00:00:00Z,12,0.162,5.230868582499193
2008-07-07T00:00:00Z,14,0.214,6.9099128188569585
2008-07-07T00:00:00Z,16,0.264,8.524378430739427
2008-07-07T00:00:00Z,18,0.315,10.171133354859542
2008-07-07T00:00:00Z,22,0.069,2.227962544397805
2008-07-21T00:00:00Z,0,0.053,1.711333548595415
2008-07-21T00:00:00Z,4,0.052000000000000005,1.6790442363577658
2008-08-04T00:00:00Z,0,0.05,1.6144656118824672
2008-08-04T00:00:00Z,4,0.048,1.5498869874071683
2008-08-04T00:00:00Z,8,0.07200000000000001,2.324830481110753
2008-08-04T00:00:00Z,10,0.116,3.7455602195673237
2008-08-04T00:00:00Z,12,0.20600000000000002,6.651598320955765
2008-08-04T00:00:00Z,14,0.341,11.010655473038426
2008-08-04T00:00:00Z,18,0.486,15.692605747497579
2008-08-04T00:00:00Z,20,0.529,17.0810461737165
2008-08-04T00:00:00Z,22,0.584,18.856958346787213
2008-08-18T00:00:00Z,0,0.038,1.2269938650306749
2008-08-18T00:00:00Z,4,0.036000000000000004,1.1624152405553765
2008-09-05T00:00:00Z,4,0.028,0.9041007426541816
2008-09-05T00:00:00Z,8,0.027,0.8718114304165322
2008-09-05T00:00:00Z,10,0.028,0.9041007426541816
2008-09-05T00:00:00Z,12,0.28,9.041007426541816
2008-09-05T00:00:00Z,14,0.374,12.076202776880853
2008-09-05T00:00:00Z,16,0.453,14.627058443655152
2008-09-05T00:00:00Z,18,0.582,18.792379722311914
2008-09-05T00:00:00Z,20,0.676,21.827575072650955
2008-09-05T00:00:00Z,22,0.7000000000000001,22.60251856635454
2008-09-29T00:00:00Z,4,0.04,1.2915724895059737
2008-09-29T00:00:00Z,20,0.665,21.472392638036812
2008-10-29T00:00:00Z,0,0.147,4.746528898934453
2008-10-29T00:00:00Z,4,0.156,5.037132709073298
2009-01-21T00:00:00Z,0,0.179,5.779786890539231
2009-01-21T00:00:00Z,4,0.15,4.843396835647401
2009-01-21T00:00:00Z,8,0.125,4.036164029706168
2009-01-21T00:00:00Z,12,0.14300000000000002,4.617371649983856
2009-01-21T00:00:00Z,16,0.16,5.166289958023895
2009-01-21T00:00:00Z,20,0.093,3.0029060381013886
2009-04-15T00:00:00Z,0,0.167,5.392315143687441
2009-04-15T00:00:00Z,4,0.171,5.521472392638038
2009-04-15T00:00:00Z,8,0.146,4.714239586696803
2009-04-15T00:00:00Z,12,0.161,5.198579270261544
2009-04-15T00:00:00Z,16,0.161,5.198579270261544
2009-04-15T00:00:00Z,20,0.1305,4.213755247013239
2009-04-27T00:00:00Z,0,0.148,4.778818211172102
2009-04-27T00:00:00Z,4,0.20700000000000002,6.6838876331934145
2009-05-11T00:00:00Z,4,0.136,4.391346464320311
2009-05-11T00:00:00Z,8,0.112,3.6164029706167264
2009-05-11T00:00:00Z,12,0.127,4.100742654181467
2009-05-11T00:00:00Z,16,0.133,4.294478527607363
2009-05-11T00:00:00Z,20,0.149,4.811107523409752
2009-05-28T00:00:00Z,0,0.147,4.746528898934453
2009-05-28T00:00:00Z,4,0.147,4.746528898934453
2009-06-09T00:00:00Z,0,0.11,3.5518243461414274
2009-06-09T00:00:00Z,8,0.117,3.777849531804973
2009-06-09T00:00:00Z,10,0.10300000000000001,3.3257991604778825
2009-06-09T00:00:00Z,12,0.111,3.584113658379077
2009-06-09T00:00:00Z,14,0.13,4.197610590894414
2009-06-09T00:00:00Z,16,0.148,4.778818211172102
2009-06-09T00:00:00Z,18,0.155,5.004843396835648
2009-06-09T00:00:00Z,20,0.169,5.456893768162739
2009-06-09T00:00:00Z,22,0.18,5.812076202776881
2009-06-23T00:00:00Z,0,0.155,5.004843396835648
2009-06-23T00:00:00Z,4,0.10400000000000001,3.3580884727155316
2009-07-06T00:00:00Z,0,0.125,4.036164029706168
2009-07-06T00:00:00Z,8,0.113,3.6486922828543755
2009-07-06T00:00:00Z,10,0.158,5.101711333548596
2009-07-06T00:00:00Z,12,0.181,5.84436551501453
2009-07-06T00:00:00Z,14,0.2,6.457862447529869
2009-07-06T00:00:00Z,16,0.223,7.200516628995803
2009-07-06T00:00:00Z,18,0.27,8.718114304165322
2009-07-06T00:00:00Z,20,0.312,10.074265418146595
2009-07-06T00:00:00Z,22,0.417,13.464643203099774
2009-07-20T00:00:00Z,0,0.106,3.42266709719083
2009-07-20T00:00:00Z,4,0.076,2.4539877300613497
2009-08-05T00:00:00Z,0,0.069,2.227962544397805
2009-08-05T00:00:00Z,4,0.0675,2.1795285760413305
2009-08-05T00:00:00Z,6,0.041,1.323861801743623
2009-08-05T00:00:00Z,8,0.047,1.517597675169519
2009-08-05T00:00:00Z,10,0.079,2.550855666774298
2009-08-05T00:00:00Z,12,0.229,7.3942525024217
2009-08-05T00:00:00Z,14,0.291,9.396189861155957
2009-08-05T00:00:00Z,16,0.355,11.462705844365516
2009-08-05T00:00:00Z,18,0.40900000000000003,13.206328705198581
2009-08-05T00:00:00Z,20,0.425,13.72295770100097
2009-08-05T00:00:00Z,22,0.421,13.593800452050372
2009-08-19T00:00:00Z,0,0.044,1.420729738456571
2009-08-19T00:00:00Z,4,0.048,1.5498869874071683
2009-09-02T00:00:00Z,0,0.053,1.711333548595415
2009-09-02T00:00:00Z,8,0.059000000000000004,1.9050694220213111
2009-09-02T00:00:00Z,10,0.058,1.8727801097836618
2009-09-02T00:00:00Z,12,0.07200000000000001,2.324830481110753
2009-09-02T00:00:00Z,14,0.316,10.203422667097191
2009-09-02T00:00:00Z,16,0.334,10.784630287374881
2009-09-02T00:00:00Z,18,0.34900000000000003,11.26896997093962
2009-09-02T00:00:00Z,20,0.539,17.403939296092997
2009-09-02T00:00:00Z,22,0.5700000000000001,18.404907975460127
2009-09-30T00:00:00Z,4,0.074,2.389409105586051
2009-09-30T00:00:00Z,20,0.601,19.405876654827253
2009-10-28T00:00:00Z,0,0.153,4.940264772360349
2009-10-28T00:00:00Z,4,0.158,5.101711333548596
2009-12-03T00:00:00Z,4,0.149,4.811107523409752
2010-02-01T00:00:00Z,0,0.14300000000000002,4.617371649983856
2010-02-01T00:00:00Z,4,0.1315,4.246044559250889
2010-02-01T00:00:00Z,8,0.125,4.036164029706168
2010-02-01T00:00:00Z,20,0.059000000000000004,1.9050694220213111
2010-03-29T00:00:00Z,0,0.12,3.874717468517921
2010-03-29T00:00:00Z,4,0.125,4.036164029706168
2010-04-13T00:00:00Z,0,0.07650000000000001,2.470132386180175
2010-04-13T00:00:00Z,4,0.067,2.163383919922506
2010-04-13T00:00:00Z,8,0.07200000000000001,2.324830481110753
2010-04-13T00:00:00Z,12,0.07,2.260251856635454
2010-04-13T00:00:00Z,16,0.067,2.163383919922506
2010-04-13T00:00:00Z,20,0.07,2.260251856635454
2010-04-26T00:00:00Z,0,0.063,2.0342266709719086
2010-04-26T00:00:00Z,4,0.069,2.227962544397805
2010-05-10T00:00:00Z,0,0.056,1.8082014853083632
2010-05-10T00:00:00Z,4,0.064,2.0665159832095576
2010-05-10T00:00:00Z,20,0.058,1.8727801097836618
2010-05-24T00:00:00Z,0,0.063,2.0342266709719086
2010-05-24T00:00:00Z,4,0.07,2.260251856635454
2010-06-07T00:00:00Z,4,0.045,1.4530190506942202
2010-06-07T00:00:00Z,8,0.077,2.4862770422989993
2010-06-07T00:00:00Z,10,0.11,3.5518243461414274
2010-06-07T00:00:00Z,12,0.114,3.680981595092025
2010-06-07T00:00:00Z,14,0.13,4.197610590894414
2010-06-07T00:00:00Z,16,0.126,4.068453341943817
2010-06-07T00:00:00Z,18,0.17400000000000002,5.6183403293509855
2010-06-07T00:00:00Z,20,0.223,7.200516628995803
2010-06-07T00:00:00Z,22,0.226,7.297384565708751
2010-06-21T00:00:00Z,0,0.034,1.0978366160800777
2010-06-21T00:00:00Z,4,0.035,1.130125928317727
2010-07-05T00:00:00Z,0,0.046,1.4853083629318697
2010-07-05T00:00:00Z,4,0.041,1.323861801743623
2010-07-05T00:00:00Z,10,0.068,2.1956732321601553
2010-07-05T00:00:00Z,12,0.168,5.424604455925089
2010-07-05T00:00:00Z,14,0.201,6.490151759767518
2010-07-05T00:00:00Z,16,0.246,7.943170810461738
2010-07-05T00:00:00Z,18,0.274,8.84727155311592
2010-07-05T00:00:00Z,20,0.316,10.203422667097191
2010-07-05T00:00:00Z,22,0.41600000000000004,13.432353890862126
2010-07-19T00:00:00Z,0,0.038,1.2269938650306749
2010-07-19T00:00:00Z,4,0.043000000000000003,1.3884404262189218
2010-08-03T00:00:00Z,0,0.026000000000000002,0.8395221181788829
2010-08-03T00:00:00Z,4,0.025,0.8072328059412336
2010-08-03T00:00:00Z,6,0.024,0.7749434937035842
2010-08-03T00:00:00Z,8,0.034,1.0978366160800777
2010-08-03T00:00:00Z,10,0.048,1.5498869874071683
2010-08-03T00:00:00Z,12,0.133,4.294478527607363
2010-08-03T00:00:00Z,14,0.226,7.297384565708751
2010-08-03T00:00:00Z,16,0.28500000000000003,9.202453987730063
2010-08-03T00:00:00Z,18,0.366,11.817888278979659
2010-08-03T00:00:00Z,20,0.436,14.078140135615113
2010-08-03T00:00:00Z,22,0.498,16.08007749434937
2010-08-16T00:00:00Z,0,0.034,1.0978366160800777
2010-08-16T00:00:00Z,4,0.033,1.0655473038424284
2010-08-30T00:00:00Z,0,0.029,0.9363900548918309
2010-08-30T00:00:00Z,4,0.029,0.9363900548918309
2010-08-30T00:00:00Z,10,0.037,1.1947045527930256
2010-08-30T00:00:00Z,12,0.131,4.229899903132064
2010-08-30T00:00:00Z,14,0.275,8.87956086535357
2010-08-30T00:00:00Z,16,0.338,10.913787536325477
2010-08-30T00:00:00Z,18,0.428,13.819825637713917
