DateTime,Tot_V,PHS_sed_frp,Sim,Lake
2005-01-31T05:00:00Z,181143570.91477674,4.566685704778391e-10,1,Sunapee
2005-02-01T05:00:00Z,181067332.6152764,4.5978954142337816e-10,1,Sunapee
2005-02-02T05:00:00Z,180195387.96565837,4.622158881416388e-10,1,Sunapee
2005-02-03T05:00:00Z,179321528.42005017,4.655180915712306e-10,1,Sunapee
2005-02-04T05:00:00Z,179443689.72051165,4.678006793233454e-10,1,Sunapee
2005-02-05T05:00:00Z,179776174.44890136,4.690626088705972e-10,1,Sunapee
2005-02-06T05:00:00Z,179959713.5741959,4.716852793364663e-10,1,Sunapee
2005-02-07T05:00:00Z,180172770.95753214,4.745317242133184e-10,1,Sunapee
2005-02-08T05:00:00Z,180236579.34587124,4.762317209682474e-10,1,Sunapee
2005-02-09T05:00:00Z,180435068.99083847,4.761414466656802e-10,1,Sunapee
2005-02-10T05:00:00Z,179833922.56851542,4.828076999996203e-10,1,Sunapee
2005-02-11T05:00:00Z,180175375.1742406,4.777509831737838e-10,1,Sunapee
2005-02-12T05:00:00Z,180346970.6176502,4.832115128447526e-10,1,Sunapee
2005-02-13T05:00:00Z,180040506.56304407,4.844695463551565e-10,1,Sunapee
2005-02-14T05:00:00Z,180237673.19975677,4.851721674997034e-10,1,Sunapee
2005-02-15T05:00:00Z,180219114.41754255,4.872645334668956e-10,1,Sunapee
2005-02-16T05:00:00Z,180456163.3318299,4.89616611192311e-10,1,Sunapee
2005-02-17T05:00:00Z,180611288.64316174,4.917301793053301e-10,1,Sunapee
2005-02-18T05:00:00Z,180654145.72415468,4.943057047769175e-10,1,Sunapee
2005-02-19T05:00:00Z,180584174.2721128,4.934286425760744e-10,1,Sunapee
2005-02-20T05:00:00Z,180469588.34130305,4.987190786045581e-10,1,Sunapee
2005-02-21T05:00:00Z,180455516.3586453,5.023801484073934e-10,1,Sunapee
2005-02-22T05:00:00Z,180470737.71976763,4.948347989504311e-10,1,Sunapee
2005-02-23T05:00:00Z,180569609.53068522,4.979036173766332e-10,1,Sunapee
2005-02-24T05:00:00Z,181407326.8980993,5.247676854564274e-10,1,Sunapee
2005-02-25T05:00:00Z,182217491.89655337,5.124072868444549e-10,1,Sunapee
2005-02-26T05:00:00Z,181475722.2938212,5.150301107335728e-10,1,Sunapee
2005-02-27T05:00:00Z,181473867.9300227,5.187672137697001e-10,1,Sunapee
2005-02-28T05:00:00Z,182241244.06345156,5.257930952240205e-10,1,Sunapee
2005-03-01T05:00:00Z,181540710.42519623,5.271755962534086e-10,1,Sunapee
2005-03-02T05:00:00Z,180990504.78601566,5.297419508394582e-10,1,Sunapee
2005-03-03T05:00:00Z,181755370.51054895,5.521001724193508e-10,1,Sunapee
2005-03-04T05:00:00Z,182407071.38327765,5.408959576572821e-10,1,Sunapee
2005-03-05T05:00:00Z,182369121.08070347,5.447498560517936e-10,1,Sunapee
2005-03-06T05:00:00Z,182509921.29898587,5.464577704283722e-10,1,Sunapee
2005-03-07T05:00:00Z,182691875.53441122,5.467373097788846e-10,1,Sunapee
2005-03-08T05:00:00Z,182952211.66238078,5.564342559627464e-10,1,Sunapee
2005-03-09T05:00:00Z,182391259.55793607,5.551847612965691e-10,1,Sunapee
2005-03-10T05:00:00Z,182240461.60967386,5.596788344534438e-10,1,Sunapee
2005-03-11T05:00:00Z,182923198.7134586,5.656782967703578e-10,1,Sunapee
2005-03-12T05:00:00Z,182967535.91523007,5.690935616645385e-10,1,Sunapee
2005-03-13T05:00:00Z,183191679.55143583,5.633692541858758e-10,1,Sunapee
2005-03-14T05:00:00Z,183319132.82965842,5.741026309423953e-10,1,Sunapee
2005-03-15T05:00:00Z,183343178.80796063,5.790065340516193e-10,1,Sunapee
2005-03-16T05:00:00Z,183367283.2572974,5.816562835908157e-10,1,Sunapee
2005-03-17T05:00:00Z,183456845.86857063,5.844199483320601e-10,1,Sunapee
2005-03-18T05:00:00Z,183563173.22611418,5.926487659655503e-10,1,Sunapee
2005-03-19T05:00:00Z,183739311.06655946,6.243244893634153e-10,1,Sunapee
2005-03-20T05:00:00Z,183919287.52926219,6.799086068515715e-10,1,Sunapee
2005-03-21T05:00:00Z,184123596.01881516,7.32063434643358e-10,1,Sunapee
2005-03-22T05:00:00Z,184388783.8785769,7.077946050836762e-10,1,Sunapee
2005-03-23T05:00:00Z,184584756.99924713,7.703608810748859e-10,1,Sunapee
2005-03-24T05:00:00Z,184786704.18192998,8.044460484163099e-10,1,Sunapee
2005-03-25T05:00:00Z,185759801.18530658,6.44109232054108e-10,1,Sunapee
2005-03-26T05:00:00Z,185738339.02473104,6.226932502932247e-10,1,Sunapee
2005-03-27T05:00:00Z,185720168.2605654,6.357205273167327e-10,1,Sunapee
2005-03-28T05:00:00Z,185727715.1564146,6.250596616219508e-10,1,Sunapee
2005-03-29T05:00:00Z,186388633.29091686,6.136379964446099e-10,1,Sunapee
2005-03-30T05:00:00Z,186329399.91640866,6.092381549989226e-10,1,Sunapee
2005-03-31T05:00:00Z,185973296.90663883,6.181649141271297e-10,1,Sunapee
2005-04-01T05:00:00Z,186590228.4973927,6.198039954588682e-10,1,Sunapee
2005-04-02T05:00:00Z,187436755.42164448,6.30515668968542e-10,1,Sunapee
2005-04-03T05:00:00Z,187735898.6173826,6.159780376454967e-10,1,Sunapee
2005-04-04T05:00:00Z,188909385.8875782,6.175586032385382e-10,1,Sunapee
2005-04-05T05:00:00Z,190235231.31507775,6.233426730892268e-10,1,Sunapee
2005-04-06T05:00:00Z,191578769.26786616,6.309238934736101e-10,1,Sunapee
2005-04-07T05:00:00Z,193210655.8787501,6.79110991200731e-10,1,Sunapee
2005-04-08T05:00:00Z,194058856.02341366,6.664496908600683e-10,1,Sunapee
2005-04-09T05:00:00Z,194988580.80314937,6.851099157711446e-10,1,Sunapee
2005-04-10T05:00:00Z,195786186.76886788,7.0494246292662e-10,1,Sunapee
2005-04-11T05:00:00Z,196583085.77583864,7.106990318155089e-10,1,Sunapee
2005-04-12T05:00:00Z,197399534.99632633,6.992498743252504e-10,1,Sunapee
2005-04-13T05:00:00Z,197360080.1442498,6.840698202652896e-10,1,Sunapee
2005-04-14T05:00:00Z,197355647.30619007,7.002370507450531e-10,1,Sunapee
2005-04-15T05:00:00Z,197350862.3096545,6.981728170425215e-10,1,Sunapee
2005-04-16T05:00:00Z,197349254.86151475,7.156972229087464e-10,1,Sunapee
2005-04-17T05:00:00Z,197357970.64531592,7.465436117227272e-10,1,Sunapee
2005-04-18T05:00:00Z,197359513.90281788,7.377666269218736e-10,1,Sunapee
2005-04-19T05:00:00Z,197355475.97828665,7.505570455221848e-10,1,Sunapee
2005-04-20T05:00:00Z,197355479.83720118,7.767963885300987e-10,1,Sunapee
2005-04-21T05:00:00Z,197395609.60563856,8.268349239051763e-10,1,Sunapee
2005-04-22T05:00:00Z,197550013.3080005,7.897194019502902e-10,1,Sunapee
2005-04-23T05:00:00Z,197449412.8395824,8.150713395502454e-10,1,Sunapee
2005-04-24T05:00:00Z,197677388.3128926,8.053246409619501e-10,1,Sunapee
2005-04-25T05:00:00Z,198106222.82130444,8.306327278013457e-10,1,Sunapee
2005-04-26T05:00:00Z,197828204.90388164,8.3124355066592e-10,1,Sunapee
2005-04-27T05:00:00Z,198292829.5443747,8.636420365858819e-10,1,Sunapee
2005-04-28T05:00:00Z,199216806.9222495,8.511228407227444e-10,1,Sunapee
2005-04-29T05:00:00Z,199391892.32533374,8.604247990200921e-10,1,Sunapee
2005-04-30T05:00:00Z,199226831.65022436,8.75929231293529e-10,1,Sunapee
2005-05-01T05:00:00Z,199284844.99636474,8.732789868493324e-10,1,Sunapee
2005-05-02T05:00:00Z,199318258.70702878,8.867198096495073e-10,1,Sunapee
2005-05-03T05:00:00Z,198407316.72151268,8.909075934427161e-10,1,Sunapee
2005-05-04T05:00:00Z,197463275.69096297,8.920308601650882e-10,1,Sunapee
2005-05-05T05:00:00Z,197438653.5670168,9.00054920907769e-10,1,Sunapee
2005-05-06T05:00:00Z,197418946.72860286,9.843119723400468e-10,1,Sunapee
2005-05-07T05:00:00Z,197415520.5577318,9.35815838301669e-10,1,Sunapee
2005-05-08T05:00:00Z,197494362.40234804,9.173815535808075e-10,1,Sunapee
2005-05-09T05:00:00Z,197522620.06397384,9.050064839983243e-10,1,Sunapee
2005-05-10T05:00:00Z,197469537.9436793,9.839524261699633e-10,1,Sunapee
2005-05-11T05:00:00Z,197430870.46587044,1.025671953337806e-9,1,Sunapee
2005-05-12T05:00:00Z,197455421.5578234,1.1082729057462612e-9,1,Sunapee
2005-05-13T05:00:00Z,197426742.45868677,9.907083779038478e-10,1,Sunapee
2005-05-14T05:00:00Z,197393114.29577205,9.934119180610147e-10,1,Sunapee
2005-05-15T05:00:00Z,197394551.04704708,9.969369376847927e-10,1,Sunapee
2005-05-16T05:00:00Z,196714437.0826123,1.0140076229888817e-9,1,Sunapee
2005-05-17T05:00:00Z,196693537.53492093,1.035640365447858e-9,1,Sunapee
2005-05-18T05:00:00Z,197463935.51669627,1.0770482957107827e-9,1,Sunapee
2005-05-19T05:00:00Z,197448633.08955905,1.05515572545067e-9,1,Sunapee
2005-05-20T05:00:00Z,197465631.96096238,1.0858876615760365e-9,1,Sunapee
2005-05-21T05:00:00Z,196634843.94306135,1.2184298334770725e-9,1,Sunapee
2005-05-22T05:00:00Z,195813577.19627917,1.1501240095011543e-9,1,Sunapee
2005-05-23T05:00:00Z,196154816.84170353,1.0962816511076686e-9,1,Sunapee
2005-05-24T05:00:00Z,197090451.211816,1.1127896994903099e-9,1,Sunapee
2005-05-25T05:00:00Z,197884092.76021236,1.0887096826870109e-9,1,Sunapee
2005-05-26T05:00:00Z,197812392.54000813,1.0742712437958903e-9,1,Sunapee
2005-05-27T05:00:00Z,197791155.48344743,1.0695468318772306e-9,1,Sunapee
2005-05-28T05:00:00Z,197654285.08497113,1.0844156903937395e-9,1,Sunapee
2005-05-29T05:00:00Z,198408958.194627,1.1744114217828466e-9,1,Sunapee
2005-05-30T05:00:00Z,199270754.2755723,1.2060339847669138e-9,1,Sunapee
2005-05-31T05:00:00Z,199376811.42894262,1.2502309004769153e-9,1,Sunapee
2005-06-01T05:00:00Z,199414458.90053123,1.2993486712786882e-9,1,Sunapee
2005-06-02T05:00:00Z,199335987.91390616,1.4843120577855822e-9,1,Sunapee
2005-06-03T05:00:00Z,199293157.12450826,1.579205191279243e-9,1,Sunapee
2005-06-04T05:00:00Z,199308278.8550858,1.6231595412222613e-9,1,Sunapee
2005-06-05T05:00:00Z,199322307.66297787,1.9309957508750296e-9,1,Sunapee
2005-06-06T05:00:00Z,199334050.33347473,2.0421336172083046e-9,1,Sunapee
2005-06-07T05:00:00Z,199518617.75970256,1.7877555088297118e-9,1,Sunapee
2005-06-08T05:00:00Z,199537863.73962831,1.9773061466382905e-9,1,Sunapee
2005-06-09T05:00:00Z,199523560.35679474,2.218688607715807e-9,1,Sunapee
2005-06-10T05:00:00Z,198625205.177002,2.2060903239608203e-9,1,Sunapee
2005-06-11T05:00:00Z,198128810.31369203,2.4272761146116152e-9,1,Sunapee
2005-06-12T05:00:00Z,198141645.75015086,2.7880635466789057e-9,1,Sunapee
2005-06-13T05:00:00Z,197946479.1959632,2.872267989804712e-9,1,Sunapee
2005-06-14T05:00:00Z,197864079.7828911,3.135535369721743e-9,1,Sunapee
2005-06-15T05:00:00Z,198206662.81797272,3.1717657621873346e-9,1,Sunapee
2005-06-16T05:00:00Z,198862300.6754031,2.6380549443322576e-9,1,Sunapee
2005-06-17T05:00:00Z,199455903.55728742,2.3787015607264755e-9,1,Sunapee
2005-06-18T05:00:00Z,199713869.89305428,2.277886782418383e-9,1,Sunapee
2005-06-19T05:00:00Z,199707263.99404633,2.202151267084034e-9,1,Sunapee
2005-06-20T05:00:00Z,199459677.45583832,2.348688749730525e-9,1,Sunapee
2005-06-21T05:00:00Z,199298782.5928954,2.460489145647757e-9,1,Sunapee
2005-06-22T05:00:00Z,199265085.20298913,2.3347312846897242e-9,1,Sunapee
2005-06-23T05:00:00Z,199238467.44673288,2.328179785729907e-9,1,Sunapee
2005-06-24T05:00:00Z,199194332.4230565,2.2740592127441104e-9,1,Sunapee
2005-06-25T05:00:00Z,199175999.58402345,2.2992594855519498e-9,1,Sunapee
2005-06-26T05:00:00Z,199182555.7546525,2.5583183105486913e-9,1,Sunapee
2005-06-27T05:00:00Z,198362823.0125901,2.892279701803443e-9,1,Sunapee
2005-06-28T05:00:00Z,197655025.39438358,2.888868491945057e-9,1,Sunapee
2005-06-29T05:00:00Z,197889010.99012795,2.9878670999242975e-9,1,Sunapee
2005-06-30T05:00:00Z,198120900.10999233,3.0895248174329143e-9,1,Sunapee
2005-07-01T05:00:00Z,197872310.01620492,3.2955097362514454e-9,1,Sunapee
2005-07-02T05:00:00Z,197587744.63435978,3.069930051178689e-9,1,Sunapee
2005-07-03T05:00:00Z,197565763.12390003,2.95987371583253e-9,1,Sunapee
2005-07-04T05:00:00Z,197473341.6979831,2.989066507602836e-9,1,Sunapee
2005-07-05T05:00:00Z,197378974.87613353,2.9285528525995307e-9,1,Sunapee
2005-07-06T05:00:00Z,197379943.63543767,3.050646528664735e-9,1,Sunapee
2005-07-07T05:00:00Z,197464697.51809287,3.0033075915294535e-9,1,Sunapee
2005-07-08T05:00:00Z,197577894.1318277,2.932709852949795e-9,1,Sunapee
2005-07-09T05:00:00Z,197484178.17985052,2.792478000106798e-9,1,Sunapee
2005-07-10T05:00:00Z,197713271.9084189,2.682992584338511e-9,1,Sunapee
2005-07-11T05:00:00Z,197510419.95742053,2.7229216078393714e-9,1,Sunapee
2005-07-12T05:00:00Z,197274720.63567403,2.8527477784246094e-9,1,Sunapee
2005-07-13T05:00:00Z,197248624.80726284,3.1907217436722714e-9,1,Sunapee
2005-07-14T05:00:00Z,197255556.49616933,3.2134966159308065e-9,1,Sunapee
2005-07-15T05:00:00Z,197329104.9327209,3.226813757670449e-9,1,Sunapee
2005-07-16T05:00:00Z,196496442.53431857,3.630718141396245e-9,1,Sunapee
2005-07-17T05:00:00Z,195601970.4795652,3.5383711328530443e-9,1,Sunapee
2005-07-18T05:00:00Z,195548383.15312022,3.5149267020133507e-9,1,Sunapee
2005-07-19T05:00:00Z,195756276.95063213,3.5462240970109943e-9,1,Sunapee
2005-07-20T05:00:00Z,195780591.06795144,3.611861127854014e-9,1,Sunapee
2005-07-21T05:00:00Z,195646639.54474932,3.720712427467365e-9,1,Sunapee
2005-07-22T05:00:00Z,195493151.9306237,3.594872675124486e-9,1,Sunapee
2005-07-23T05:00:00Z,195439986.11602533,3.573253748984095e-9,1,Sunapee
2005-07-24T05:00:00Z,195482085.03676832,3.3026146276265444e-9,1,Sunapee
2005-07-25T05:00:00Z,195358340.7126591,3.2417706223402626e-9,1,Sunapee
2005-07-26T05:00:00Z,195252356.6263941,3.2750231147459005e-9,1,Sunapee
2005-07-27T05:00:00Z,195232473.7780749,3.2782363793047825e-9,1,Sunapee
2005-07-28T05:00:00Z,195401011.15776733,3.3388540334661563e-9,1,Sunapee
2005-07-29T05:00:00Z,195370913.15164357,3.29538172747954e-9,1,Sunapee
2005-07-30T05:00:00Z,195241722.07215422,3.3253881272901393e-9,1,Sunapee
2005-07-31T05:00:00Z,195119407.71739876,3.30573407076171e-9,1,Sunapee
2005-08-01T05:00:00Z,195087537.71347275,3.19022638110762e-9,1,Sunapee
2005-08-02T05:00:00Z,195104958.36657727,3.2431280824617493e-9,1,Sunapee
2005-08-03T05:00:00Z,194350967.18599582,3.2760551637826795e-9,1,Sunapee
2005-08-04T05:00:00Z,193402561.63874072,3.270279930578547e-9,1,Sunapee
2005-08-05T05:00:00Z,193331633.31488377,3.3093533668385503e-9,1,Sunapee
2005-08-06T05:00:00Z,193301234.36107206,3.22949912152931e-9,1,Sunapee
2005-08-07T05:00:00Z,193256646.61478955,3.237404660583687e-9,1,Sunapee
2005-08-08T05:00:00Z,193231263.9875046,3.2748931754629823e-9,1,Sunapee
2005-08-09T05:00:00Z,193224397.08336556,3.563906748505738e-9,1,Sunapee
2005-08-10T05:00:00Z,193208343.4367655,3.3829450458568734e-9,1,Sunapee
2005-08-11T05:00:00Z,193188028.701107,3.4495160698449516e-9,1,Sunapee
2005-08-12T05:00:00Z,193167688.73373634,3.355005431703622e-9,1,Sunapee
2005-08-13T05:00:00Z,193169471.06287873,3.3034383717486316e-9,1,Sunapee
2005-08-14T05:00:00Z,193388154.7590849,3.369094132435513e-9,1,Sunapee
2005-08-15T05:00:00Z,193450161.30823582,3.6074258110191514e-9,1,Sunapee
2005-08-16T05:00:00Z,193512705.92981157,3.438697836280292e-9,1,Sunapee
2005-08-17T05:00:00Z,193280860.96742845,3.3547091816458077e-9,1,Sunapee
2005-08-18T05:00:00Z,193034158.62335873,3.2173277653223704e-9,1,Sunapee
2005-08-19T05:00:00Z,192980636.5752706,3.1076374971280313e-9,1,Sunapee
2005-08-20T05:00:00Z,192937704.42031386,3.0134458600157035e-9,1,Sunapee
2005-08-21T05:00:00Z,192947705.0101561,2.8600547764698707e-9,1,Sunapee
2005-08-22T05:00:00Z,193038276.13435465,2.889779540262642e-9,1,Sunapee
2005-08-23T05:00:00Z,192098684.6278506,2.8328648059580177e-9,1,Sunapee
2005-08-24T05:00:00Z,191165270.97364166,2.7575267887195973e-9,1,Sunapee
2005-08-25T05:00:00Z,191137121.82726195,2.699254508633106e-9,1,Sunapee
2005-08-26T05:00:00Z,191092201.44828662,2.66885013566604e-9,1,Sunapee
2005-08-27T05:00:00Z,191062415.07842737,2.8276428276669887e-9,1,Sunapee
2005-08-28T05:00:00Z,191027336.1705945,2.676656500571622e-9,1,Sunapee
2005-08-29T05:00:00Z,191332184.17534873,2.5960541548280928e-9,1,Sunapee
2005-08-30T05:00:00Z,191307154.1860816,2.642796081485597e-9,1,Sunapee
2005-08-31T05:00:00Z,191293809.23454222,2.6685969622630133e-9,1,Sunapee
2005-09-01T05:00:00Z,191397359.88855848,2.659734592276856e-9,1,Sunapee
2005-09-02T05:00:00Z,191482600.9572483,2.6608777660331117e-9,1,Sunapee
2005-09-03T05:00:00Z,191994253.86274493,2.666089535053754e-9,1,Sunapee
2005-09-04T05:00:00Z,192576241.87827015,2.588919858229482e-9,1,Sunapee
2005-09-05T05:00:00Z,192534435.98532918,2.5230183745474174e-9,1,Sunapee
2005-09-06T05:00:00Z,192513275.44867635,2.6174371669928763e-9,1,Sunapee
2005-09-07T05:00:00Z,192514747.33789706,2.6650715117349213e-9,1,Sunapee
2005-09-08T05:00:00Z,192503495.26799732,2.652949585765955e-9,1,Sunapee
2005-09-09T05:00:00Z,191664401.8003996,2.562343576434838e-9,1,Sunapee
2005-09-10T05:00:00Z,190801822.28178853,2.4773483241688636e-9,1,Sunapee
2005-09-11T05:00:00Z,190736862.7390274,2.3712155960190178e-9,1,Sunapee
2005-09-12T05:00:00Z,190705066.71545917,2.350579759820994e-9,1,Sunapee
2005-09-13T05:00:00Z,190683240.8188616,2.346337408777503e-9,1,Sunapee
2005-09-14T05:00:00Z,190699480.68279582,2.4607546424954023e-9,1,Sunapee
2005-09-15T05:00:00Z,190707619.38673773,2.452701099543955e-9,1,Sunapee
2005-09-16T05:00:00Z,190968810.6164309,2.47734011178083e-9,1,Sunapee
2005-09-17T05:00:00Z,190902065.61213306,2.4409117060950155e-9,1,Sunapee
2005-09-18T05:00:00Z,190843373.4531628,2.4740232007950007e-9,1,Sunapee
2005-09-19T05:00:00Z,190759261.4173204,2.3761742585929526e-9,1,Sunapee
2005-09-20T05:00:00Z,190693380.24776787,2.373542117890384e-9,1,Sunapee
2005-09-21T05:00:00Z,190718835.59029227,2.3494394435742376e-9,1,Sunapee
2005-09-22T05:00:00Z,190656193.36385986,2.297475701166957e-9,1,Sunapee
2005-09-23T05:00:00Z,190602354.68599042,2.271407841917687e-9,1,Sunapee
2005-09-24T05:00:00Z,190573669.84467632,2.220271676606651e-9,1,Sunapee
2005-09-25T05:00:00Z,190537200.51142088,2.1853183469849183e-9,1,Sunapee
2005-09-26T05:00:00Z,190493164.21836337,2.1234535839578123e-9,1,Sunapee
2005-09-27T05:00:00Z,190701336.59895834,2.0812529547994625e-9,1,Sunapee
2005-09-28T05:00:00Z,190728014.03710523,2.0246530777939404e-9,1,Sunapee
2005-09-29T05:00:00Z,190550085.69322443,1.993671157002499e-9,1,Sunapee
2005-09-30T05:00:00Z,190622360.74027136,1.928708374548121e-9,1,Sunapee
2005-10-01T05:00:00Z,190518155.69321877,1.8782862424669557e-9,1,Sunapee
2005-10-02T05:00:00Z,190365988.57863614,1.8469501722740651e-9,1,Sunapee
2005-10-03T05:00:00Z,190301548.379817,1.927989431853317e-9,1,Sunapee
2005-10-04T05:00:00Z,190302034.90843034,1.8564562284385909e-9,1,Sunapee
2005-10-05T05:00:00Z,190304844.6713002,1.8626345416209927e-9,1,Sunapee
2005-10-06T05:00:00Z,190313023.1381701,1.8472242354044565e-9,1,Sunapee
2005-10-07T05:00:00Z,190328803.29783252,1.8533186112019513e-9,1,Sunapee
2005-10-08T05:00:00Z,189535778.68275598,1.8484431868853697e-9,1,Sunapee
2005-10-09T05:00:00Z,190009457.4076383,1.865217516622653e-9,1,Sunapee
2005-10-10T05:00:00Z,191063416.52014965,1.8098943804651149e-9,1,Sunapee
2005-10-11T05:00:00Z,192277482.0598267,1.8142090760541714e-9,1,Sunapee
2005-10-12T05:00:00Z,195435558.36168808,1.8147199078224776e-9,1,Sunapee
2005-10-13T05:00:00Z,197887289.95419374,1.755042102895124e-9,1,Sunapee
2005-10-14T05:00:00Z,198678546.6911312,1.676118107475427e-9,1,Sunapee
2005-10-15T05:00:00Z,197953145.80119303,1.6378271678448125e-9,1,Sunapee
2005-10-16T05:00:00Z,198297785.42199996,1.6197273847445738e-9,1,Sunapee
2005-10-17T05:00:00Z,197660551.92161515,1.5052450966101765e-9,1,Sunapee
2005-10-18T05:00:00Z,197712399.02488136,1.4336802225537685e-9,1,Sunapee
2005-10-19T05:00:00Z,198412416.65628988,1.4090836668521454e-9,1,Sunapee
2005-10-20T05:00:00Z,198389956.98168942,1.3845140361270118e-9,1,Sunapee
2005-10-21T05:00:00Z,197481735.64323068,1.3392470947403719e-9,1,Sunapee
2005-10-22T05:00:00Z,196602117.92142,1.3180333317388716e-9,1,Sunapee
2005-10-23T05:00:00Z,195768023.02082068,1.2868517353249481e-9,1,Sunapee
2005-10-24T05:00:00Z,195339851.05380678,1.2494681025884953e-9,1,Sunapee
2005-10-25T05:00:00Z,194294117.3094651,1.2418317795298373e-9,1,Sunapee
2005-10-26T05:00:00Z,194111038.53330317,1.198124188312473e-9,1,Sunapee
2005-10-27T05:00:00Z,193827310.48601383,1.134114561453374e-9,1,Sunapee
2005-10-28T05:00:00Z,194110360.14760438,1.0998524963194326e-9,1,Sunapee
2005-10-29T05:00:00Z,194743977.198208,1.0907135935506187e-9,1,Sunapee
2005-10-30T05:00:00Z,194724782.60394642,1.0717323290615113e-9,1,Sunapee
2005-10-31T05:00:00Z,194694020.94448555,1.0385678710843336e-9,1,Sunapee
2005-11-01T05:00:00Z,193855505.5596662,1.0314554531922313e-9,1,Sunapee
2005-11-02T05:00:00Z,193014917.7838484,1.022094404347503e-9,1,Sunapee
2005-11-03T05:00:00Z,192189771.5189219,1.007280034803473e-9,1,Sunapee
2005-11-04T05:00:00Z,191329288.047657,9.840778850603531e-10,1,Sunapee
2005-11-05T05:00:00Z,191327022.19834542,9.779344333847166e-10,1,Sunapee
2005-11-06T05:00:00Z,190516476.2949595,9.861745893127799e-10,1,Sunapee
2005-11-07T05:00:00Z,189710986.69646677,9.785693596639549e-10,1,Sunapee
2005-11-08T05:00:00Z,189809258.8806414,9.619553390955162e-10,1,Sunapee
2005-11-09T05:00:00Z,189742505.4757229,9.465766814096764e-10,1,Sunapee
2005-11-10T05:00:00Z,189020238.10410324,9.222962500011711e-10,1,Sunapee
2005-11-11T05:00:00Z,188444880.84482163,9.05360257005768e-10,1,Sunapee
2005-11-12T05:00:00Z,188165851.99779588,8.695561274153432e-10,1,Sunapee
2005-11-13T05:00:00Z,187935858.4057688,8.541424895939704e-10,1,Sunapee
2005-11-14T05:00:00Z,187937130.63184738,8.457400705583124e-10,1,Sunapee
2005-11-15T05:00:00Z,187940482.90951878,8.384034714718077e-10,1,Sunapee
2005-11-16T05:00:00Z,188187169.10097831,8.228277757063579e-10,1,Sunapee
2005-11-17T05:00:00Z,188223273.91446558,8.244584929440965e-10,1,Sunapee
2005-11-18T05:00:00Z,188370068.34762233,8.185723470257926e-10,1,Sunapee
2005-11-19T05:00:00Z,188096716.24023494,7.958444763284255e-10,1,Sunapee
2005-11-20T05:00:00Z,187907052.03518313,7.802266642398886e-10,1,Sunapee
2005-11-21T05:00:00Z,187900988.36594304,7.681395008242398e-10,1,Sunapee
2005-11-22T05:00:00Z,187900475.29798615,7.586794795987869e-10,1,Sunapee
2005-11-23T05:00:00Z,188411286.57974142,7.445114902693443e-10,1,Sunapee
2005-11-24T05:00:00Z,188272516.576417,7.118606113615213e-10,1,Sunapee
2005-11-25T05:00:00Z,188126231.03509235,6.902252830164937e-10,1,Sunapee
2005-11-26T05:00:00Z,187883600.258346,6.628141831189727e-10,1,Sunapee
2005-11-27T05:00:00Z,187820340.03853345,6.506121753146181e-10,1,Sunapee
2005-11-28T05:00:00Z,187814218.6438945,6.463476867979548e-10,1,Sunapee
2005-11-29T05:00:00Z,187857335.98498985,6.390191630538472e-10,1,Sunapee
2005-11-30T05:00:00Z,188694375.27369526,6.378143451902638e-10,1,Sunapee
2005-12-01T05:00:00Z,189966667.27019846,6.484377807391631e-10,1,Sunapee
2005-12-02T05:00:00Z,189758911.95707184,6.384732263434816e-10,1,Sunapee
2005-12-03T05:00:00Z,189532328.50632548,6.280792964429649e-10,1,Sunapee
2005-12-04T05:00:00Z,190300094.0737419,6.001589093751868e-10,1,Sunapee
2005-12-05T05:00:00Z,190311556.4588413,5.886420637934125e-10,1,Sunapee
2005-12-06T05:00:00Z,189464767.5672083,5.762497402324176e-10,1,Sunapee
2005-12-07T05:00:00Z,189453675.5870951,5.658936848112329e-10,1,Sunapee
2005-12-08T05:00:00Z,189410233.0240788,5.370273780851387e-10,1,Sunapee
2005-12-09T05:00:00Z,189380805.1840293,5.097172977526736e-10,1,Sunapee
2005-12-10T05:00:00Z,189588352.78335392,5.039708663655588e-10,1,Sunapee
2005-12-11T05:00:00Z,189539060.7415254,4.92877337747428e-10,1,Sunapee
2005-12-12T05:00:00Z,188625554.99982193,4.811525769150275e-10,1,Sunapee
2005-12-13T05:00:00Z,187773778.01825437,4.760967248938179e-10,1,Sunapee
2005-12-14T05:00:00Z,187758757.81047988,4.592310311019524e-10,1,Sunapee
2005-12-15T05:00:00Z,187740984.13787422,4.2912433498556507e-10,1,Sunapee
2005-12-16T05:00:00Z,186842659.81499484,4.131132516519232e-10,1,Sunapee
2005-12-17T05:00:00Z,185921577.15656987,4.160372462688717e-10,1,Sunapee
2005-12-18T05:00:00Z,185691396.6504226,4.2776413796625044e-10,1,Sunapee
2005-12-19T05:00:00Z,185349607.2413694,4.3743932605177497e-10,1,Sunapee
2005-12-20T05:00:00Z,184355858.8656488,4.391633450174233e-10,1,Sunapee
2005-12-21T05:00:00Z,184124870.0321416,4.426561488057804e-10,1,Sunapee
2005-12-22T05:00:00Z,183924689.17199856,4.4584383402709767e-10,1,Sunapee
2005-12-23T05:00:00Z,183776144.639728,4.483945738261274e-10,1,Sunapee
2005-12-24T05:00:00Z,183813460.9463373,4.50644168118186e-10,1,Sunapee
2005-12-25T05:00:00Z,183320689.66051114,4.534454841395407e-10,1,Sunapee
2005-12-26T05:00:00Z,182518860.78298017,4.5616073294560086e-10,1,Sunapee
