DateTime,Tot_V,NIT_sed_nit,NIT_denit_1,NIT_sed_amm,PHY_CYANONPCH2_1,Sim,Lake
2004-01-05T05:00:00Z,477645680.12228155,-2.0941439121420976e-5,2.7291857810320492e-8,2.5202063392360264e-6,0.036280770250955593,0,Mendota
2004-01-06T05:00:00Z,476870923.2070693,-2.099684925917668e-5,2.756866245194582e-8,2.5459023992560847e-6,0.03620074953248937,0,Mendota
2004-01-07T05:00:00Z,475480156.6854723,-2.1068550535432538e-5,2.788147589800614e-8,2.574935519993382e-6,0.03612530706704289,0,Mendota
2004-01-08T05:00:00Z,474608500.9408297,-2.1150181479032078e-5,2.8211920784178903e-8,2.6056021852637735e-6,0.03606055449855024,0,Mendota
2004-01-09T05:00:00Z,473908676.0724189,-2.1217380244276706e-5,2.8527574536618155e-8,2.634908064121401e-6,0.035981292511724904,0,Mendota
2004-01-10T05:00:00Z,473484699.4728773,-2.1260438780805008e-5,2.8815541959861783e-8,2.661662336370752e-6,0.03587496503575378,0,Mendota
2004-01-11T05:00:00Z,473213926.80316323,-2.127027265243232e-5,2.9062393006328043e-8,2.684623848874359e-6,0.03572938606861082,0,Mendota
2004-01-12T05:00:00Z,473016134.41840464,-2.1311990930137604e-5,2.9356754262422223e-8,2.71197932684187e-6,0.03562415644775605,0,Mendota
2004-01-13T05:00:00Z,472893386.8780313,-2.136784642425108e-5,2.9676023729503928e-8,2.741642196197241e-6,0.035535230289808664,0,Mendota
2004-01-14T05:00:00Z,472514697.6671092,-2.144048609038974e-5,3.002413990051704e-8,2.773976656675418e-6,0.035465548616214364,0,Mendota
2004-01-15T05:00:00Z,472187267.1464707,-2.144668331551619e-5,3.028415311301943e-8,2.7981774183054615e-6,0.03532249959127339,0,Mendota
2004-01-16T05:00:00Z,471859788.3890757,-2.1464557542763595e-5,3.056471733657665e-8,2.824282808784125e-6,0.03519154136423,0,Mendota
2004-01-17T05:00:00Z,471707647.7930547,-2.148559734832557e-5,3.08543797237866e-8,2.851235158240256e-6,0.03506687376248986,0,Mendota
2004-01-18T05:00:00Z,471776435.7774846,-2.152972687888661e-5,3.1182366486181875e-8,2.8817358394981362e-6,0.03496935666387978,0,Mendota
2004-01-19T05:00:00Z,471035836.73294204,-2.1601274923460142e-5,3.155588573383405e-8,2.916451841359238e-6,0.034900560233012135,0,Mendota
2004-01-20T05:00:00Z,470309615.6864753,-2.166355233746955e-5,3.192263307383731e-8,2.9505502284266505e-6,0.03482322744619331,0,Mendota
2004-01-21T05:00:00Z,469908168.084249,-2.1651918499806032e-5,3.2183690680237416e-8,2.974885690340642e-6,0.034652376017569084,0,Mendota
2004-01-22T05:00:00Z,469680293.87921435,-2.1680300839515902e-5,3.251257085656458e-8,3.0055000383596538e-6,0.03455247618084627,0,Mendota
2004-01-23T05:00:00Z,468953627.11678606,-2.1747610795231095e-5,3.290335884973616e-8,3.0418435386762834e-6,0.03448062370207558,0,Mendota
2004-01-24T05:00:00Z,468619080.1000348,-2.17739310492912e-5,3.323906184788429e-8,3.0731035622324206e-6,0.03436882170042609,0,Mendota
2004-01-25T05:00:00Z,468317929.5095114,-2.182834640145248e-5,3.36241635781856e-8,3.1089396107032033e-6,0.034285924492296005,0,Mendota
2004-01-26T05:00:00Z,467956593.15018547,-2.186647983751303e-5,3.399048317786457e-8,3.143047941154595e-6,0.03418870072396557,0,Mendota
2004-01-27T05:00:00Z,467776315.07917696,-2.1881490848237238e-5,3.432630414219504e-8,3.1743445285876715e-6,0.03406929025782365,0,Mendota
2004-01-28T05:00:00Z,467566980.48685044,-2.192167358974634e-5,3.470818374105376e-8,3.2099098947721074e-6,0.033976351355902726,0,Mendota
2004-01-29T05:00:00Z,467129709.5802918,-2.1968313658730154e-5,3.5107042978781456e-8,3.247055413715591e-6,0.03389099949791155,0,Mendota
2004-01-30T05:00:00Z,466612871.0446331,-2.2004531738166575e-5,3.549574808681185e-8,3.283271603043423e-6,0.03379525423825665,0,Mendota
2004-01-31T05:00:00Z,465908760.44541913,-2.20716141950779e-5,3.599740151689487e-8,3.329991497239295e-6,0.03372040293752547,0,Mendota
2004-02-01T05:00:00Z,465347988.23689437,-2.210634641618715e-5,3.643145478895248e-8,3.3704522088710265e-006,0.03362976200309144,0,Mendota
2004-02-02T05:00:00Z,465284342.9558159,-2.2153231017861395e-5,3.6879739956096826e-8,3.412231165920812e-6,0.033535487003645184,0,Mendota
2004-02-03T05:00:00Z,465414407.22298676,-2.2151258617351132e-5,3.7239141418383674e-8,3.4457857306012784e-6,0.0334022869768474,0,Mendota
2004-02-04T05:00:00Z,465396851.062731,-2.2196634308695404e-5,3.768576020384708e-8,3.487422717581505e-6,0.033335548367401886,0,Mendota
2004-02-05T05:00:00Z,464965194.3329621,-2.224535731714829e-5,3.814646518833695e-8,3.530376258280382e-6,0.03325493217137992,0,Mendota
2004-02-06T05:00:00Z,464819276.9672731,-2.2226925347262215e-5,3.849868529111217e-8,3.563301517132079e-6,0.03310307459139742,0,Mendota
2004-02-07T05:00:00Z,464888695.6896206,-2.223526724260886e-5,3.8902807536718386e-8,3.6010418704766813e-6,0.03297927290822386,0,Mendota
2004-02-08T05:00:00Z,464871038.2761786,-2.2238561833441224e-5,3.931092652638373e-8,3.639169855198236e-6,0.03286390479816211,0,Mendota
2004-02-09T05:00:00Z,464530505.0303645,-2.2274977294436953e-5,3.983778835085308e-8,3.684982505671808e-6,0.032811194902788124,0,Mendota
2004-02-10T05:00:00Z,464509911.432729,-2.2326265545035477e-5,4.034547229923732e-8,3.7326442952125874e-6,0.032727647461347764,0,Mendota
2004-02-11T05:00:00Z,464483457.2092406,-2.2342061767834073e-5,4.081198681726776e-8,3.7753147297438233e-6,0.032624137189860486,0,Mendota
2004-02-12T05:00:00Z,464466043.24213815,-2.2315757557008344e-5,4.1278463998425356e-8,3.835238910511427e-6,0.03223120924039137,0,Mendota
2004-02-13T05:00:00Z,464553044.3980022,-2.2389790105039824e-5,4.177260708383267e-8,3.866083709050408e-6,0.032428283863693196,0,Mendota
2004-02-14T05:00:00Z,464229986.1923403,-2.2454629477399475e-5,4.2348323881210254e-8,3.920033266722937e-6,0.032364787832158196,0,Mendota
2004-02-15T05:00:00Z,463996946.84710103,-2.2519431168706643e-5,4.2938100390006304e-8,3.975153081494691e-6,0.032306907338900015,0,Mendota
2004-02-16T05:00:00Z,463587165.01176095,-2.258899865207979e-5,4.3548047930671024e-8,4.032319845149632e-6,0.03225167341152792,0,Mendota
2004-02-17T05:00:00Z,463325777.36259794,-2.2633487200323225e-5,4.4132403184144996e-8,4.086300860676879e-6,0.03217615628146093,0,Mendota
2004-02-18T05:00:00Z,463255165.6948523,-2.2700964813877055e-5,4.476016142807755e-8,4.145670445407721e-6,0.03211997148384276,0,Mendota
2004-02-19T05:00:00Z,463234466.1616198,-2.2740438552728857e-5,4.536610137247744e-8,4.201267070488772e-6,0.03204353129399037,0,Mendota
2004-02-20T05:00:00Z,463538531.55012816,-2.2786914071759942e-5,4.598755446872933e-8,4.259478533790249e-6,0.03197428928721675,0,Mendota
2004-02-21T05:00:00Z,463892161.16960645,-2.2328462463990206e-5,4.632041202963423e-8,4.249618406054199e-6,0.031434487658066355,0,Mendota
2004-02-22T05:00:00Z,464587859.4916272,-2.282732719802821e-5,4.714833564276633e-8,4.369757833087209e-6,0.03178582362325429,0,Mendota
2004-02-23T05:00:00Z,464711378.1357007,-2.284061384021395e-5,4.776648462125874e-8,4.425543130849836e-6,0.03169678408813069,0,Mendota
2004-02-24T05:00:00Z,465962151.97885823,-2.2854589879719003e-5,4.837891393828226e-8,4.482751728389263e-6,0.0316072856018488,0,Mendota
2004-02-25T05:00:00Z,466398340.48658466,-2.2888347725614333e-5,4.903392180728413e-8,4.545203536860556e-6,0.031541780912869584,0,Mendota
2004-02-26T05:00:00Z,466477254.8861549,-2.2973347375923587e-5,4.981149755362203e-8,4.619829557274449e-6,0.03151975782692691,0,Mendota
2004-02-27T05:00:00Z,466597652.60803014,-2.3047030748246283e-5,5.060681846614158e-8,4.694338961106967e-6,0.03149111702029276,0,Mendota
2004-02-28T05:00:00Z,466746565.8652212,-2.3126930203643474e-5,5.143393024033262e-8,4.772125060870867e-6,0.0314702362392844,0,Mendota
2004-02-29T05:00:00Z,467129253.5110181,-2.319445703186493e-5,5.2269235828871874e-8,4.850028827314938e-6,0.031439043744984074,0,Mendota
2004-03-01T05:00:00Z,467875664.3606871,-2.3245620468710036e-5,5.309333900563504e-8,4.92687235922878e-6,0.031396451299363824,0,Mendota
2004-03-02T05:00:00Z,468951917.1255425,-2.3295390585295403e-5,5.3955241278608165e-8,5.0059141018796005e-6,0.03135680506147136,0,Mendota
2004-03-03T05:00:00Z,470338395.75936663,-2.3320162166531418e-5,5.477754104299516e-8,5.082477790774358e-6,0.031295386337523934,0,Mendota
2004-03-04T05:00:00Z,471370363.3458247,-2.334343221424406e-5,5.561332060428841e-8,5.160585628278826e-6,0.03123658047588784,0,Mendota
2004-03-05T05:00:00Z,472454880.9578951,-2.337232558540333e-5,5.646495717769883e-8,5.240592624449216e-6,0.03119413309943782,0,Mendota
2004-03-06T05:00:00Z,475552547.4002851,-2.3433267313127722e-5,5.736276324661735e-8,5.328909094813757e-6,0.031184336901824917,0,Mendota
2004-03-07T05:00:00Z,476439824.15017176,-2.349456803177499e-5,5.83564854234118e-8,5.422536681000433e-6,0.031173239204708946,0,Mendota
2004-03-08T05:00:00Z,477330554.6946266,-2.3134286308635653e-5,5.929174615143243e-8,5.559331794195375e-6,0.03092888385694291,0,Mendota
2004-03-09T05:00:00Z,477907195.7274657,-2.3535210459478384e-5,6.029874656295197e-8,5.601548905921408e-6,0.031060827850455976,0,Mendota
2004-03-10T05:00:00Z,478413804.1687033,-2.365790845884361e-5,6.147328388876252e-8,5.715499539399202e-6,0.031128525472296636,0,Mendota
2004-03-11T05:00:00Z,478602763.1014215,-2.3787794912590895e-5,6.273133766871135e-8,5.833616899009908e-6,0.03121429631621058,0,Mendota
2004-03-12T05:00:00Z,478643563.3875995,-2.3823567772968962e-5,6.377157431434761e-8,5.931548953668974e-6,0.03120657956763133,0,Mendota
2004-03-13T05:00:00Z,478297931.19240886,-2.394707933634577e-5,6.508056907901099e-8,6.054556013368058e-6,0.031298732757958005,0,Mendota
2004-03-14T05:00:00Z,478097058.32843965,-2.395321038269676e-5,6.618705257482925e-8,6.1514520720707765e-6,0.03128046958461771,0,Mendota
2004-03-15T05:00:00Z,478448245.56066924,-2.3966091796641256e-5,6.722833465894278e-8,6.252744929353995e-6,0.031266033637420164,0,Mendota
2004-03-16T05:00:00Z,478615105.10860884,-2.408573192429242e-5,6.858978723971195e-8,6.385215897306897e-6,0.031354817338248964,0,Mendota
2004-03-17T05:00:00Z,479001369.3451797,-2.4170540563168244e-5,6.994613329322259e-8,6.5129916847454865e-6,0.031422547172699065,0,Mendota
2004-03-18T05:00:00Z,479389641.8407364,-2.4172926529397616e-5,7.110181099372882e-8,6.622179733164557e-6,0.03142145134988963,0,Mendota
2004-03-19T05:00:00Z,479748490.4469784,-2.4167375570825762e-5,7.229418456236017e-8,6.732252934789364e-6,0.03141553885730288,0,Mendota
2004-03-20T05:00:00Z,479909802.98828673,-2.4278521556204614e-5,7.382276867049171e-8,6.879011208684531e-6,0.03154455129169754,0,Mendota
2004-03-21T05:00:00Z,482149592.0727577,-2.467535793171432e-5,6.741256926214514e-8,6.271960007783646e-6,0.031726762828412684,0,Mendota
2004-03-22T05:00:00Z,481975054.727474,-2.4818109720718427e-5,5.235444749872878e-8,4.855404874613916e-6,0.03197457118052968,0,Mendota
2004-03-23T05:00:00Z,481882778.7093021,-2.479341967436892e-5,5.030016397665407e-8,4.66291586845124e-6,0.03230274669093488,0,Mendota
2004-03-24T05:00:00Z,481804299.0922851,-2.4958265317882905e-5,4.935457674677726e-8,4.574025207162083e-6,0.032623559519293355,0,Mendota
2004-03-25T05:00:00Z,481979489.90117526,-2.54221051166132e-5,4.835806862628499e-8,4.479893495441787e-6,0.03280140091527447,0,Mendota
2004-03-26T05:00:00Z,481961999.2471491,-2.6234543528101646e-5,4.7232165647969814e-8,4.373230458048833e-6,0.0330912261972993,0,Mendota
2004-03-27T05:00:00Z,483092568.64647627,-2.8233492898867797e-5,4.915603018251285e-8,4.549977916725439e-6,0.03467247925291851,0,Mendota
2004-03-28T05:00:00Z,483210186.5443949,-2.7837428092909996e-5,4.752369955335121e-8,4.39804108011549e-6,0.03384532023508397,0,Mendota
2004-03-29T05:00:00Z,483759572.8318775,-2.8634191649321068e-5,4.634035069613996e-8,4.286491924361409e-6,0.03388306263595188,0,Mendota
2004-03-30T05:00:00Z,483878919.8269381,-2.9182183602279687e-5,4.635492323655181e-8,4.2871523015195445e-6,0.034399402640792845,0,Mendota
2004-03-31T05:00:00Z,483852310.68167377,-2.9184984144472666e-5,4.593472598546879e-8,4.2479581915486295e-6,0.03435570101578872,0,Mendota
2004-04-01T05:00:00Z,483689798.0342942,-2.9174334536799e-5,4.512761953912469e-8,4.172710599541411e-6,0.03459300418756119,0,Mendota
2004-04-02T05:00:00Z,483441801.87783676,-2.957177633864439e-5,4.578102110872195e-8,4.233156915685029e-6,0.03520677128470002,0,Mendota
2004-04-03T05:00:00Z,483145774.4686615,-2.9590014476084434e-5,4.57973476423109e-8,4.234657383922795e-6,0.03553377573510837,0,Mendota
2004-04-04T05:00:00Z,482824569.21575356,-2.964056012633988e-5,4.4690362961445606e-8,4.13140999640303e-6,0.03581319516286607,0,Mendota
2004-04-05T05:00:00Z,482483928.63248366,-2.9596735166408472e-5,4.417961079393544e-8,4.083862427234188e-6,0.03628551855894011,0,Mendota
2004-04-06T05:00:00Z,482174418.9208994,-2.9842925707397787e-5,4.4641757581589e-8,4.126652842869945e-6,0.03690919449229674,0,Mendota
2004-04-07T05:00:00Z,481946545.87964725,-3.0318143602490068e-5,4.514224592557504e-8,4.172761380969195e-6,0.03727872706151416,0,Mendota
2004-04-08T05:00:00Z,481693807.5969065,-3.131786702514592e-5,4.681923764018748e-8,4.3279160518980705e-6,0.03848928493657523,0,Mendota
2004-04-09T05:00:00Z,481420335.5507769,-3.0934967860852836e-5,4.589437401407697e-8,4.242161875906052e-6,0.03803163864821479,0,Mendota
2004-04-10T05:00:00Z,481129494.83533794,-3.1527552865419215e-5,4.682719636900633e-8,4.328425373959882e-6,0.03888676529689605,0,Mendota
2004-04-11T05:00:00Z,480824680.0951603,-3.1319365359860336e-5,4.675817903413876e-8,4.322224728313057e-6,0.03881556569673011,0,Mendota
2004-04-12T05:00:00Z,480534112.6241225,-3.140479949396188e-5,4.709999105867721e-8,4.3539813522159445e-6,0.03938049835527364,0,Mendota
2004-04-13T05:00:00Z,480248774.3307158,-3.125430391476457e-5,4.704056197246465e-8,4.348612431267839e-6,0.03967135458860399,0,Mendota
2004-04-14T05:00:00Z,480016189.0112845,-3.1388829983921115e-5,4.727373079178412e-8,4.370190508626095e-6,0.04021556086870141,0,Mendota
2004-04-15T05:00:00Z,479864968.32213205,-3.238817558893685e-5,4.892559546776152e-8,4.5230068010182884e-6,0.0419905665783569,0,Mendota
2004-04-16T05:00:00Z,479725824.6719012,-3.218938043610726e-5,4.873941573146481e-8,4.505881047158626e-6,0.04133934590487098,0,Mendota
2004-04-17T05:00:00Z,479657024.2849379,-3.358463117636939e-5,5.05253200011419e-8,4.670740064717928e-6,0.04257704641015474,0,Mendota
2004-04-18T05:00:00Z,480072160.39201295,-3.550282925878157e-5,5.3659076735039385e-8,4.960622680607963e-6,0.04453587156782405,0,Mendota
2004-04-19T05:00:00Z,480156226.1001993,-3.50612984500498e-5,5.262658694159799e-8,4.86489865023965e-6,0.04335993989900279,0,Mendota
2004-04-20T05:00:00Z,480155662.6155054,-3.626976156424229e-5,5.347723721533993e-8,4.942825749608225e-6,0.04402831317028673,0,Mendota
2004-04-21T05:00:00Z,480602981.51662433,-3.663645848544197e-5,5.4366982686316764e-8,5.0253222207886585e-6,0.04430088873278379,0,Mendota
2004-04-22T05:00:00Z,480964087.2844873,-3.726270842288072e-5,5.55724773485263e-8,5.1369556161594125e-6,0.04508670024671562,0,Mendota
2004-04-23T05:00:00Z,480909841.7567951,-3.8181227314821066e-5,5.7376701255536154e-8,5.304058272534464e-6,0.04668247842282519,0,Mendota
2004-04-24T05:00:00Z,480857497.62652135,-3.8579276837610966e-5,5.855843634865473e-8,5.413742548778353e-6,0.04793405809121498,0,Mendota
2004-04-25T05:00:00Z,480804983.92678964,-3.8146758351452595e-5,5.833084573556053e-8,5.393028416322737e-6,0.04730092706914321,0,Mendota
2004-04-26T05:00:00Z,481106684.945359,-3.850568691074627e-5,5.9036347272629043e-8,5.458375758112058e-6,0.04788551113970676,0,Mendota
2004-04-27T05:00:00Z,480980682.5422174,-3.863858347799469e-5,5.933161972996242e-8,5.485745986002039e-6,0.04872075048641789,0,Mendota
2004-04-28T05:00:00Z,480837267.61732817,-3.878645736807828e-5,5.976126244151013e-8,5.525625707650342e-6,0.05033849186220562,0,Mendota
2004-04-29T05:00:00Z,480724309.2641573,-3.929367925814677e-5,6.030105631920992e-8,5.575351301496985e-6,0.05043109213193182,0,Mendota
2004-04-30T05:00:00Z,480664415.04277045,-4.064254260070548e-5,6.18221056922784e-8,5.715569568881041e-6,0.05046477388237757,0,Mendota
2004-05-01T05:00:00Z,480640621.49312073,-4.1488047975133855e-5,6.366761231289915e-8,5.886617612392718e-6,0.05025351896616618,0,Mendota
2004-05-02T05:00:00Z,480631532.6584256,-4.1312488555600354e-5,6.412323739044952e-8,5.929304082661581e-6,0.05029198197911933,0,Mendota
2004-05-03T05:00:00Z,480571764.47623444,-4.1263046421461565e-5,6.478977627539989e-8,5.991517440254128e-6,0.050793425519907724,0,Mendota
2004-05-04T05:00:00Z,480442453.2905322,-4.255239731431203e-5,6.741107035337932e-8,6.23439855484734e-6,0.05345259164013678,0,Mendota
2004-05-05T05:00:00Z,480303247.8860911,-4.189760635062829e-5,6.658659048838526e-8,6.158312116824914e-6,0.05060162811378395,0,Mendota
2004-05-06T05:00:00Z,480182151.9107879,-4.283758361318538e-5,6.854779007286526e-8,6.340066412325504e-6,0.05166846976882647,0,Mendota
2004-05-07T05:00:00Z,480143913.5794499,-4.4285062200667774e-5,7.13540061415216e-8,6.6000085337885e-6,0.052171363666332043,0,Mendota
2004-05-08T05:00:00Z,480051255.7643584,-4.331708597918733e-5,7.005849651668236e-8,6.480389959035717e-6,0.05029848925082927,0,Mendota
2004-05-09T05:00:00Z,480118988.6056005,-4.7410597322215285e-5,7.69636462887047e-8,7.119390869663426e-6,0.05505501544244453,0,Mendota
2004-05-10T05:00:00Z,480678693.95698005,-4.774718789269749e-5,7.802843525261092e-8,7.218259016452584e-6,0.05137994888265065,0,Mendota
2004-05-11T05:00:00Z,481205441.18846065,-4.75440384291791e-5,7.849202367455802e-8,7.261795296037301e-6,0.05137421225867518,0,Mendota
2004-05-12T05:00:00Z,481236994.92052007,-4.848657187061783e-5,8.047244426736578e-8,7.445365229963505e-6,0.05058154192548246,0,Mendota
2004-05-13T05:00:00Z,481239616.7482099,-4.9353539674848836e-5,8.210895126349022e-8,7.596938677377849e-6,0.050501492053988566,0,Mendota
