DateTime,St,Ln,thermD,Lake,Sim
2013-03-15T00:00:00Z,-1.3974e-9,-3.4955e-11,24,Mendota,4
2013-03-16T00:00:00Z,0.0099549,1.6105e-4,24,Mendota,4
2013-03-17T00:00:00Z,-1.2768e-9,-5.3392e-11,24,Mendota,4
2013-03-18T00:00:00Z,-1.2869e-9,-2.2072e-11,24,Mendota,4
2013-03-19T00:00:00Z,0.0037867,1.112e-5,24,Mendota,4
2013-03-20T00:00:00Z,-1.6237e-9,-4.9502e-12,24,Mendota,4
2013-03-21T00:00:00Z,-1.3476e-9,-5.2261e-12,24,Mendota,4
2013-03-22T00:00:00Z,-1.3084e-9,-2.9407e-11,24,Mendota,4
2013-03-23T00:00:00Z,-1.2358e-9,-5.5371e-11,24,Mendota,4
2013-03-24T00:00:00Z,-1.5763e-9,-6.8823e-11,24,Mendota,4
2013-03-25T00:00:00Z,0.0057526,2.0849e-5,24,Mendota,4
2013-03-26T00:00:00Z,-1.177e-9,-1.3743e-11,24,Mendota,4
2013-03-27T00:00:00Z,-1.1524e-9,-4.9906000000000003e-011,24,Mendota,4
2013-03-28T00:00:00Z,3.6041e-4,2.5668e-5,24,Mendota,4
2013-03-29T00:00:00Z,0.56023,0.0064635,4.4049,Mendota,4
2013-03-30T00:00:00Z,2.127,0.01757,2.409,Mendota,4
2013-03-31T00:00:00Z,5.1325e-4,5.6758e-6,24,Mendota,4
2013-04-01T00:00:00Z,-1.3159e-9,-2.9621e-12,24,Mendota,4
2013-04-02T00:00:00Z,-1.3719e-9,-4.4832e-12,24,Mendota,4
2013-04-03T00:00:00Z,-1.1662e-9,-1.4892e-11,24,Mendota,4
2013-04-04T00:00:00Z,0.7282,0.015243,24,Mendota,4
2013-04-05T00:00:00Z,0.014998,2.976e-4,24,Mendota,4
2013-04-06T00:00:00Z,1.3453,0.016366,24,Mendota,4
2013-04-07T00:00:00Z,-1.1071e-9,-2.4091e-12,24,Mendota,4
2013-04-08T00:00:00Z,2.8895,0.037982,5.595,Mendota,4
2013-04-09T00:00:00Z,4.2248,0.042498,6.9257,Mendota,4
2013-04-10T00:00:00Z,0.0063077,2.0948e-5,24,Mendota,4
2013-04-11T00:00:00Z,-1.0934e-9,-2.6815e-12,24,Mendota,4
2013-04-12T00:00:00Z,4.3676e-4,2.3483e-6,24,Mendota,4
2013-04-13T00:00:00Z,0.022345,1.1152e-4,24,Mendota,4
2013-04-14T00:00:00Z,0.0033035,4.1336e-5,24,Mendota,4
2013-04-15T00:00:00Z,-1.147e-9,-2.0977e-12,24,Mendota,4
2013-04-16T00:00:00Z,0.12971,0.0026406,24,Mendota,4
2013-04-17T00:00:00Z,2.802,0.060578,24,Mendota,4
2013-04-18T00:00:00Z,0.0010133,2.4691e-6,24,Mendota,4
2013-04-19T00:00:00Z,5.08,0.01588,24,Mendota,4
2013-04-20T00:00:00Z,-1.3224e-9,-2.9602e-12,24,Mendota,4
2013-04-21T00:00:00Z,2.8107,0.40977,24,Mendota,4
2013-04-22T00:00:00Z,0.0013009,3.5485e-6,24,Mendota,4
2013-04-23T00:00:00Z,4.0369,0.075817,24,Mendota,4
2013-04-24T00:00:00Z,0.11622,5.9243e-4,24,Mendota,4
2013-04-25T00:00:00Z,3.6624,0.020883,24,Mendota,4
2013-04-26T00:00:00Z,5.3619,0.071784,24,Mendota,4
2013-04-27T00:00:00Z,0.016504,4.809e-5,24,Mendota,4
2013-04-28T00:00:00Z,9.8511,0.053974,9.3363,Mendota,4
2013-04-29T00:00:00Z,20.3658,0.10726,4.3242,Mendota,4
2013-04-30T00:00:00Z,12.7266,0.041706,16.4716,Mendota,4
2013-05-01T00:00:00Z,5.806,0.058698,20.95,Mendota,4
2013-05-02T00:00:00Z,30.4762,0.028138,4.8367000000000004,Mendota,4
2013-05-03T00:00:00Z,0.0029116,9.7485e-6,24,Mendota,4
2013-05-04T00:00:00Z,3.1371000000000002,0.018126,24,Mendota,4
2013-05-05T00:00:00Z,19.2433,0.068593,5.2486,Mendota,4
2013-05-06T00:00:00Z,30.1846,0.14052,4.3503,Mendota,4
2013-05-07T00:00:00Z,44.1902,0.79386,2.502,Mendota,4
2013-05-08T00:00:00Z,74.6578,0.61004,0.5,Mendota,4
2013-05-09T00:00:00Z,97.2662,0.62441,1.3432,Mendota,4
2013-05-10T00:00:00Z,101.0007,0.65759,4.7239,Mendota,4
2013-05-11T00:00:00Z,42.183,0.59565,14.7607,Mendota,4
2013-05-12T00:00:00Z,21.5562,0.028603,18.4384,Mendota,4
2013-05-13T00:00:00Z,4.7,0.026853,24,Mendota,4
2013-05-14T00:00:00Z,26.8367,0.062632,3.3531,Mendota,4
2013-05-15T00:00:00Z,26.5186,0.02643,7.3447,Mendota,4
2013-05-16T00:00:00Z,29.8846,0.31478,4.411,Mendota,4
2013-05-17T00:00:00Z,60.1177,0.36411,2.6091,Mendota,4
2013-05-18T00:00:00Z,57.4066,0.091466,6.4747,Mendota,4
2013-05-19T00:00:00Z,96.684,0.1372,3.4618,Mendota,4
2013-05-20T00:00:00Z,125.8241,0.16512,7.4876,Mendota,4
2013-05-21T00:00:00Z,160.9487,0.2872,8.4782,Mendota,4
2013-05-22T00:00:00Z,210.8047,0.33482,8.4586,Mendota,4
2013-05-23T00:00:00Z,228.9481,2.8548,8.459,Mendota,4
2013-05-24T00:00:00Z,166.1709,0.36163,11.295,Mendota,4
2013-05-25T00:00:00Z,192.465,2.8615,11.3038,Mendota,4
2013-05-26T00:00:00Z,173.3146,2.4678,10.9659,Mendota,4
2013-05-27T00:00:00Z,168.9869,1.0413,10.7446,Mendota,4
2013-05-28T00:00:00Z,172.9444,0.30671,10.6607,Mendota,4
2013-05-29T00:00:00Z,217.8405,0.43164,1.2797,Mendota,4
2013-05-30T00:00:00Z,253.863,0.25107,5.2238,Mendota,4
2013-05-31T00:00:00Z,272.984,0.21526,8.5273,Mendota,4
2013-06-01T00:00:00Z,313.9705,0.33231,9.6008,Mendota,4
2013-06-02T00:00:00Z,367.3182,1.8481,9.6246,Mendota,4
2013-06-03T00:00:00Z,367.4258,2.3227,9.6314,Mendota,4
2013-06-04T00:00:00Z,396.7492,3.9717,9.6315,Mendota,4
2013-06-05T00:00:00Z,364.189,0.54304,9.6329,Mendota,4
2013-06-06T00:00:00Z,334.1464,1.7899,9.4754,Mendota,4
2013-06-07T00:00:00Z,328.4718,1.6597,9.4325,Mendota,4
2013-06-08T00:00:00Z,329.6179,4.7036,9.4168,Mendota,4
2013-06-09T00:00:00Z,347.8849,2.8498,9.4271,Mendota,4
2013-06-10T00:00:00Z,359.056,0.63173,9.3804,Mendota,4
2013-06-11T00:00:00Z,416.6473,11.5147,2.5021,Mendota,4
2013-06-12T00:00:00Z,468.8626,1.6571,1.5816,Mendota,4
2013-06-13T00:00:00Z,522.8351,0.3346,2.4608,Mendota,4
2013-06-14T00:00:00Z,542.1608,2.0548,3.7516,Mendota,4
2013-06-15T00:00:00Z,558.1545,4.2403,3.8557,Mendota,4
2013-06-16T00:00:00Z,580.9123,3.9364,3.4112,Mendota,4
2013-06-17T00:00:00Z,616.9541,5.4699,2.798,Mendota,4
2013-06-18T00:00:00Z,613.6305,3.4724,3.7529,Mendota,4
2013-06-19T00:00:00Z,604.9736,1.9315,3.8944,Mendota,4
2013-06-20T00:00:00Z,607.3199,0.93399,1.3333,Mendota,4
2013-06-21T00:00:00Z,597.287,2.3876,3.9955,Mendota,4
2013-06-22T00:00:00Z,600.8515,1.1097,5.1018,Mendota,4
2013-06-23T00:00:00Z,651.4635,2.1943,4.8734,Mendota,4
2013-06-24T00:00:00Z,713.7511,2.5967,5.5061,Mendota,4
2013-06-25T00:00:00Z,756.3075,1.2728,5.3301,Mendota,4
2013-06-26T00:00:00Z,785.8114,10.8092,5.3465,Mendota,4
2013-06-27T00:00:00Z,812.9281,26.2513,5.3161,Mendota,4
2013-06-28T00:00:00Z,785.9357,0.80566,5.568,Mendota,4
2013-06-29T00:00:00Z,733.5796,1.1439,6.4783,Mendota,4
2013-06-30T00:00:00Z,692.2795,1.2306,6.5183,Mendota,4
2013-07-01T00:00:00Z,679.7271,7.1878,6.6676,Mendota,4
2013-07-02T00:00:00Z,647.1854,3.2464,6.6732,Mendota,4
2013-07-03T00:00:00Z,632.8637,3.7994,7.0709,Mendota,4
2013-07-04T00:00:00Z,639.5393,4.598,7.2724,Mendota,4
2013-07-05T00:00:00Z,631.6111,4.0063,7.2991,Mendota,4
2013-07-06T00:00:00Z,649.904,2.5602,7.1503,Mendota,4
2013-07-07T00:00:00Z,665.181,3.2469,7.1821,Mendota,4
2013-07-08T00:00:00Z,698.3418,3.7035,7.1261,Mendota,4
2013-07-09T00:00:00Z,754.8962,7.3026,1.3679,Mendota,4
2013-07-10T00:00:00Z,776.6405,0.7073,4.5325,Mendota,4
2013-07-11T00:00:00Z,791.9442,1.3342,4.8737,Mendota,4
2013-07-12T00:00:00Z,797.3094,8.5498,5.9718,Mendota,4
2013-07-13T00:00:00Z,768.5877,4.5407,6.2045,Mendota,4
2013-07-14T00:00:00Z,748.4136,7.8202,6.311,Mendota,4
2013-07-15T00:00:00Z,755.5293,3.3515,6.3255,Mendota,4
2013-07-16T00:00:00Z,793.5422,1.3085,1.1496,Mendota,4
2013-07-17T00:00:00Z,827.0117,7.3836,5.8777,Mendota,4
2013-07-18T00:00:00Z,878.8697,13.5583,5.6795,Mendota,4
2013-07-19T00:00:00Z,889.873,1.3277,4.5696,Mendota,4
2013-07-20T00:00:00Z,900.8119,2.6527,4.8177,Mendota,4
2013-07-21T00:00:00Z,892.7867,44.3675,5.2431,Mendota,4
2013-07-22T00:00:00Z,863.8666,4.0979,5.5377,Mendota,4
2013-07-23T00:00:00Z,853.9098,2.7732,5.7269,Mendota,4
2013-07-24T00:00:00Z,792.6795,0.98506,5.9422,Mendota,4
2013-07-25T00:00:00Z,757.3228,59.6244,6.3138,Mendota,4
2013-07-26T00:00:00Z,712.7379,3.9497,6.2648,Mendota,4
2013-07-27T00:00:00Z,663.3684,0.59388,6.4665,Mendota,4
2013-07-28T00:00:00Z,541.435,0.55943,6.9024,Mendota,4
2013-07-29T00:00:00Z,467.6831,0.88161,7.5922,Mendota,4
2013-07-30T00:00:00Z,477.7087,11.581,7.9565,Mendota,4
2013-07-31T00:00:00Z,413.0499,0.79745,8.0268,Mendota,4
2013-08-01T00:00:00Z,446.5142,3.9581,8.1852,Mendota,4
2013-08-02T00:00:00Z,434.9484,2.5366,7.8747,Mendota,4
2013-08-03T00:00:00Z,438.0099,0.7407,8.4453,Mendota,4
2013-08-04T00:00:00Z,425.6673,0.67434,8.4477,Mendota,4
2013-08-05T00:00:00Z,438.5456,71.5817,8.4696,Mendota,4
2013-08-06T00:00:00Z,420.3057,7.1403,8.4308,Mendota,4
2013-08-07T00:00:00Z,448.327,0.69016,8.4382,Mendota,4
2013-08-08T00:00:00Z,466.6046,0.92512,8.5892,Mendota,4
2013-08-09T00:00:00Z,475.9661,17.7445,8.5947,Mendota,4
2013-08-10T00:00:00Z,467.3494,1.0198,8.6151,Mendota,4
2013-08-11T00:00:00Z,460.2234,14.9975,8.6029,Mendota,4
2013-08-12T00:00:00Z,422.2686,3.8991,8.6021,Mendota,4
2013-08-13T00:00:00Z,444.6432,0.86351,8.6461,Mendota,4
2013-08-14T00:00:00Z,393.2595,2.7421,9.1274,Mendota,4
2013-08-15T00:00:00Z,408.564,27.3833,9.2707,Mendota,4
2013-08-16T00:00:00Z,400.7953,11.5647,9.2819,Mendota,4
2013-08-17T00:00:00Z,420.6177,29.1504,9.309,Mendota,4
2013-08-18T00:00:00Z,434.5563,2.8996,9.3358,Mendota,4
2013-08-19T00:00:00Z,433.0336,4.4628,9.3385,Mendota,4
2013-08-20T00:00:00Z,435.3037,2.3345,9.3406,Mendota,4
2013-08-21T00:00:00Z,453.6629,0.61345,9.345,Mendota,4
2013-08-22T00:00:00Z,453.4031,2.3012,8.855,Mendota,4
2013-08-23T00:00:00Z,505.1916,3.7883,8.8638,Mendota,4
2013-08-24T00:00:00Z,498.2169,2.6655,8.8942,Mendota,4
2013-08-25T00:00:00Z,493.6232,1.0815,8.8741,Mendota,4
2013-08-26T00:00:00Z,512.7795,0.62554,8.9204,Mendota,4
2013-08-27T00:00:00Z,542.5012,1.0523,8.8778,Mendota,4
2013-08-28T00:00:00Z,573.5652,4.43,8.9011,Mendota,4
2013-08-29T00:00:00Z,614.547,0.88369,8.9105,Mendota,4
2013-08-30T00:00:00Z,635.2447,2.7791,8.9251,Mendota,4
2013-08-31T00:00:00Z,659.2331,2.3643,8.9472,Mendota,4
2013-09-01T00:00:00Z,674.8808,4.2172,8.9561,Mendota,4
2013-09-02T00:00:00Z,662.6398,2.8687,8.9846,Mendota,4
2013-09-03T00:00:00Z,608.9761,2.4511,9.0083,Mendota,4
2013-09-04T00:00:00Z,567.3131,6.5088,9.0084,Mendota,4
2013-09-05T00:00:00Z,535.0542,4.7543,9.0005,Mendota,4
2013-09-06T00:00:00Z,530.2997,7.2771,9.0146,Mendota,4
2013-09-07T00:00:00Z,527.5775,6.6185,9.0269,Mendota,4
2013-09-08T00:00:00Z,538.8262,6.5734,9.0326,Mendota,4
2013-09-09T00:00:00Z,516.5555,1.0213,8.9914,Mendota,4
2013-09-10T00:00:00Z,551.5266,0.72416,9.0017,Mendota,4
2013-09-11T00:00:00Z,551.2022,0.7649,9.0346,Mendota,4
2013-09-12T00:00:00Z,549.5847,1.141,9.046,Mendota,4
2013-09-13T00:00:00Z,496.2286,0.55083,9.2104,Mendota,4
2013-09-14T00:00:00Z,447.0493,15.4345,9.4358,Mendota,4
2013-09-15T00:00:00Z,407.8418,3.1317,9.4788,Mendota,4
2013-09-16T00:00:00Z,375.1366,4.1428,9.5389,Mendota,4
2013-09-17T00:00:00Z,357.5652,2.9972,9.5808,Mendota,4
2013-09-18T00:00:00Z,326.1584,2.6673,9.6604,Mendota,4
2013-09-19T00:00:00Z,335.9447,0.59488,9.6964,Mendota,4
2013-09-20T00:00:00Z,360.6821,1.5521,9.6957,Mendota,4
2013-09-21T00:00:00Z,353.7885,2.0012,9.9394,Mendota,4
2013-09-22T00:00:00Z,316.9217,2.5618,10.1305,Mendota,4
2013-09-23T00:00:00Z,300.0128,2.022,10.2876,Mendota,4
2013-09-24T00:00:00Z,265.4374,1.5657,10.4077,Mendota,4
2013-09-25T00:00:00Z,252.4285,2.1157,10.5335,Mendota,4
2013-09-26T00:00:00Z,241.3922,1.5111,10.596,Mendota,4
2013-09-27T00:00:00Z,227.5965,1.3818,10.6638,Mendota,4
2013-09-28T00:00:00Z,213.4583,1.0137,10.7118,Mendota,4
2013-09-29T00:00:00Z,196.3902,0.36709,11.4062,Mendota,4
2013-09-30T00:00:00Z,211.6389,3.9414,11.3772,Mendota,4
2013-10-01T00:00:00Z,152.9977,0.89985,13.0402,Mendota,4
2013-10-02T00:00:00Z,142.6479,1.3108,14.2795,Mendota,4
2013-10-03T00:00:00Z,132.9306,1.0224,14.2789,Mendota,4
2013-10-04T00:00:00Z,140.0734,1.9834,14.3082,Mendota,4
2013-10-05T00:00:00Z,163.1858,2.2933,14.316,Mendota,4
2013-10-06T00:00:00Z,162.8832,1.4429,14.3242,Mendota,4
2013-10-07T00:00:00Z,142.8173,0.46651,14.3243,Mendota,4
2013-10-08T00:00:00Z,118.2565,1.7083,14.3405,Mendota,4
2013-10-09T00:00:00Z,107.0773,0.72875,14.4884,Mendota,4
2013-10-10T00:00:00Z,102.7162,0.89738,14.5761,Mendota,4
2013-10-11T00:00:00Z,95.9435,0.87478,14.6662,Mendota,4
2013-10-12T00:00:00Z,89.1632,0.22034,14.7632,Mendota,4
2013-10-13T00:00:00Z,84.6328,0.6953,14.7763,Mendota,4
2013-10-14T00:00:00Z,70.2243,0.97145,14.8751,Mendota,4
2013-10-15T00:00:00Z,58.9208,0.45386,15.5365,Mendota,4
2013-10-16T00:00:00Z,21.06,0.082867,20.3929,Mendota,4
2013-10-17T00:00:00Z,16.3407,0.65759,19.8804,Mendota,4
2013-10-18T00:00:00Z,15.1163,0.25167,19.912,Mendota,4
2013-10-19T00:00:00Z,11.1141,0.29527,20.7122,Mendota,4
2013-10-20T00:00:00Z,8.2264,0.14745,22.1597,Mendota,4
2013-10-21T00:00:00Z,6.2947,0.10244,22.2424,Mendota,4
2013-10-22T00:00:00Z,3.8313,0.014552,22.3026,Mendota,4
2013-10-23T00:00:00Z,3.7547,0.077847,22.2876,Mendota,4
2013-10-24T00:00:00Z,3.0457,0.032334,22.5,Mendota,4
2013-10-25T00:00:00Z,3.1585,0.046396,22.6014,Mendota,4
2013-10-26T00:00:00Z,4.0923,0.0088106,22.5,Mendota,4
2013-10-27T00:00:00Z,1.9321,0.0096827,23.5,Mendota,4
2013-10-28T00:00:00Z,2.7333,0.037664,22.2359,Mendota,4
2013-10-29T00:00:00Z,-1.1414e-9,-6.7058e-12,24,Mendota,4
2013-10-30T00:00:00Z,2.2882,0.044763,22.5491,Mendota,4
2013-10-31T00:00:00Z,12.005,0.059299,22.4305,Mendota,4
2013-11-01T00:00:00Z,12.3892,0.94762,22.4624,Mendota,4
2013-11-02T00:00:00Z,0.18143,0.0032013,24,Mendota,4
2013-11-03T00:00:00Z,0.033546,0.0013977,24,Mendota,4
2013-11-04T00:00:00Z,0.55986,0.0019783,22.9378,Mendota,4
2013-11-05T00:00:00Z,-1.1207e-9,-5.6369e-12,24,Mendota,4
2013-11-06T00:00:00Z,2.8899,0.015227,22.5302,Mendota,4
2013-11-07T00:00:00Z,-1.3267e-9,-1.4472e-11,24,Mendota,4
2013-11-08T00:00:00Z,-1.245e-9,-1.9314e-11,24,Mendota,4
2013-11-09T00:00:00Z,1.6262,0.0035841,22.537,Mendota,4
2013-11-10T00:00:00Z,1.084,0.010635,22.504,Mendota,4
2013-11-11T00:00:00Z,-9.2036e-10,-1.9241e-11,24,Mendota,4
2013-11-12T00:00:00Z,0.53745,0.0013782,23.5,Mendota,4
2013-11-13T00:00:00Z,0.21483,0.0049379,23.5,Mendota,4
2013-11-14T00:00:00Z,1.067,0.0017503,23.5,Mendota,4
2013-11-15T00:00:00Z,1.4195,0.016556,22.7678,Mendota,4
2013-11-16T00:00:00Z,2.755,0.043743,22.4906,Mendota,4
2013-11-17T00:00:00Z,0.52455,6.4303e-4,23.5,Mendota,4
2013-11-18T00:00:00Z,0.018744,2.8375e-5,24,Mendota,4
2013-11-19T00:00:00Z,-1.2907e-9,-6.8337e-12,24,Mendota,4
2013-11-20T00:00:00Z,-1.3531e-9,-1.6815e-11,24,Mendota,4
2013-11-21T00:00:00Z,1.1804,0.0054645,22.5137,Mendota,4
2013-11-22T00:00:00Z,1.7955,0.063495,22.4306,Mendota,4
2013-11-23T00:00:00Z,1.3069,0.027604,22.4913,Mendota,4
2013-11-24T00:00:00Z,0.083056,2.2475e-4,24,Mendota,4
2013-11-25T00:00:00Z,0.24004,9.786e-4,23.5,Mendota,4
2013-11-26T00:00:00Z,-1.3432e-9,-1.4824e-11,24,Mendota,4
2013-11-27T00:00:00Z,-1.2834e-9,-4.3304e-12,24,Mendota,4
2013-11-28T00:00:00Z,-1.5583e-9,-1.3769e-10,24,Mendota,4
2013-11-29T00:00:00Z,-1.3641e-9,-5.4918e-12,24,Mendota,4
2013-11-30T00:00:00Z,-1.3692e-9,-1.3979e-11,24,Mendota,4
2013-12-01T00:00:00Z,-1.2605e-9,-3.7735e-11,24,Mendota,4
2013-12-02T00:00:00Z,0.15552,0.0056625,24,Mendota,4
2013-12-03T00:00:00Z,-1.3901e-9,-8.2205e-12,24,Mendota,4
2013-12-04T00:00:00Z,0.0035743,1.9591e-5,24,Mendota,4
2013-12-05T00:00:00Z,0.26931,0.0013407,24,Mendota,4
2013-12-06T00:00:00Z,-1.3195e-9,-4.9561e-12,24,Mendota,4
2013-12-07T00:00:00Z,-1.1854e-9,-4.6216e-12,24,Mendota,4
2013-12-08T00:00:00Z,-1.3082e-9,-5.3235e-11,24,Mendota,4
2013-12-09T00:00:00Z,0.0074003,2.6643e-4,24,Mendota,4
2013-12-10T00:00:00Z,-1.3892e-9,-4.36e-12,24,Mendota,4
2013-12-11T00:00:00Z,0.050809,0.0010677,24,Mendota,4
2013-12-12T00:00:00Z,0.25051,0.0066656,24,Mendota,4
2013-12-13T00:00:00Z,0.28386,0.0096057,24,Mendota,4
2013-12-14T00:00:00Z,-9.8103e-10,-1.398e-11,24,Mendota,4
2013-12-15T00:00:00Z,0.16198,0.0038366,24,Mendota,4
2013-12-16T00:00:00Z,0.43267,0.0061179,24,Mendota,4
2013-12-17T00:00:00Z,4.0833,0.064359,24,Mendota,4
2013-12-18T00:00:00Z,0.10562,6.3218e-4,24,Mendota,4
2013-12-19T00:00:00Z,0.015625,5.447e-5,24,Mendota,4
2013-12-20T00:00:00Z,-1.121e-9,-2.2324e-11,24,Mendota,4
2013-12-21T00:00:00Z,0.0040438,4.9052e-5,24,Mendota,4
2013-12-22T00:00:00Z,0.023892,2.4682e-4,24,Mendota,4
2013-12-23T00:00:00Z,0.024088,3.9543e-4,24,Mendota,4
2013-12-24T00:00:00Z,0.010368,4.6435e-5,24,Mendota,4
2013-12-25T00:00:00Z,1.9832,0.011333,24,Mendota,4
2013-12-26T00:00:00Z,1.2396,0.011814,21.7417,Mendota,4
2013-12-27T00:00:00Z,1.6635,0.18382,22.8585,Mendota,4
2013-12-28T00:00:00Z,-1.2847e-9,-3.2e-12,24,Mendota,4
2013-12-29T00:00:00Z,0.0013782,4.7714e-6,24,Mendota,4
2013-12-30T00:00:00Z,0.96124,0.0028665,24,Mendota,4
2013-12-31T00:00:00Z,0.011127,0.0039483,24,Mendota,4
2014-01-01T00:00:00Z,0.014691,7.7304e-4,24,Mendota,4
2014-01-02T00:00:00Z,0.025526,2.962e-4,24,Mendota,4
2014-01-03T00:00:00Z,0.027528,4.6241e-4,24,Mendota,4
2014-01-04T00:00:00Z,0.0239,2.9719e-5,24,Mendota,4
2014-01-05T00:00:00Z,0.030822,6.5851e-4,24,Mendota,4
2014-01-06T00:00:00Z,0.033275,5.8652e-5,24,Mendota,4
2014-01-07T00:00:00Z,0.030097,6.5918e-5,24,Mendota,4
2014-01-08T00:00:00Z,0.037141,7.968e-4,24,Mendota,4
2014-01-09T00:00:00Z,0.039402,0.0010045,24,Mendota,4
2014-01-10T00:00:00Z,0.040726,8.4641e-4,24,Mendota,4
2014-01-11T00:00:00Z,0.041997,1.8097e-4,24,Mendota,4
2014-01-12T00:00:00Z,0.050121,2.0587e-4,24,Mendota,4
2014-01-13T00:00:00Z,0.044192,4.8991e-4,24,Mendota,4
2014-01-14T00:00:00Z,0.045432,8.6328e-4,24,Mendota,4
2014-01-15T00:00:00Z,0.031084,5.8364e-5,24,Mendota,4
2014-01-16T00:00:00Z,0.01745,3.0272e-4,24,Mendota,4
2014-01-17T00:00:00Z,0.037655,2.1024e-4,24,Mendota,4
2014-01-18T00:00:00Z,0.030669,1.5659e-4,24,Mendota,4
2014-01-19T00:00:00Z,0.021661,5.8463e-4,24,Mendota,4
2014-01-20T00:00:00Z,0.017379,2.7095e-4,24,Mendota,4
2014-01-21T00:00:00Z,0.019928,2.3036e-4,24,Mendota,4
2014-01-22T00:00:00Z,0.052654,0.0045333,24,Mendota,4
2014-01-23T00:00:00Z,0.053189,1.3758e-4,24,Mendota,4
2014-01-24T00:00:00Z,0.054395,8.6582e-4,24,Mendota,4
2014-01-25T00:00:00Z,0.05484,1.2721e-4,24,Mendota,4
2014-01-26T00:00:00Z,0.055962,3.2882e-4,24,Mendota,4
2014-01-27T00:00:00Z,0.056648,1.5933e-4,24,Mendota,4
2014-01-28T00:00:00Z,0.057667,8.7113e-4,24,Mendota,4
2014-01-29T00:00:00Z,0.058651,8.0718e-4,24,Mendota,4
2014-01-30T00:00:00Z,0.059549,1.8653e-4,24,Mendota,4
2014-01-31T00:00:00Z,0.078278,8.1991e-4,24,Mendota,4
2014-02-01T00:00:00Z,0.05602,0.0056692,24,Mendota,4
2014-02-02T00:00:00Z,0.06744,0.0024562,24,Mendota,4
2014-02-03T00:00:00Z,0.060597,9.6537e-4,24,Mendota,4
2014-02-04T00:00:00Z,0.055323,9.2204e-4,24,Mendota,4
2014-02-05T00:00:00Z,0.061413,0.0025605,24,Mendota,4
2014-02-06T00:00:00Z,0.055308,7.2875e-4,24,Mendota,4
2014-02-07T00:00:00Z,0.04894,7.3564e-4,24,Mendota,4
2014-02-08T00:00:00Z,0.043909,6.9153e-4,24,Mendota,4
2014-02-09T00:00:00Z,0.067025,0.0024907,24,Mendota,4
2014-02-10T00:00:00Z,0.040578,1.7762e-4,24,Mendota,4
2014-02-11T00:00:00Z,0.035201,7.6037e-4,24,Mendota,4
2014-02-12T00:00:00Z,0.030473,4.8694e-4,24,Mendota,4
2014-02-13T00:00:00Z,0.047329,0.0019852,24,Mendota,4
2014-02-14T00:00:00Z,0.046916,1.6347e-4,24,Mendota,4
2014-02-15T00:00:00Z,0.022688,2.411e-4,24,Mendota,4
2014-02-16T00:00:00Z,0.027137,8.5172e-4,24,Mendota,4
2014-02-17T00:00:00Z,0.017757,4.5908e-4,24,Mendota,4
2014-02-18T00:00:00Z,0.035867,0.0020906,24,Mendota,4
2014-02-19T00:00:00Z,0.017357,2.7918e-4,24,Mendota,4
2014-02-20T00:00:00Z,0.014794,2.6331e-4,24,Mendota,4
2014-02-21T00:00:00Z,0.045761,1.6749e-4,24,Mendota,4
2014-02-22T00:00:00Z,0.0076147,1.655e-5,24,Mendota,4
2014-02-23T00:00:00Z,0.0033236,5.2071e-5,24,Mendota,4
2014-02-24T00:00:00Z,9.9921e-4,1.2796e-5,24,Mendota,4
2014-02-25T00:00:00Z,0.011647,2.7227e-4,24,Mendota,4
2014-02-26T00:00:00Z,0.0060166,1.5522e-5,24,Mendota,4
2014-02-27T00:00:00Z,0.01047,1.5636e-5,24,Mendota,4
2014-02-28T00:00:00Z,0.0049427,0.0011182,24,Mendota,4
2014-03-01T00:00:00Z,0.052974,6.8088e-4,24,Mendota,4
2014-03-02T00:00:00Z,0.0083816,1.2146e-4,24,Mendota,4
2014-03-03T00:00:00Z,-1.1712e-9,-1.9503e-11,24,Mendota,4
2014-03-04T00:00:00Z,-1.1783e-9,-3.1849e-11,24,Mendota,4
2014-03-05T00:00:00Z,0.02438,0.0013437,24,Mendota,4
2014-03-06T00:00:00Z,-1.2662e-9,-2.0426e-11,24,Mendota,4
2014-03-07T00:00:00Z,-1.4404e-9,-2.6312e-11,24,Mendota,4
2014-03-08T00:00:00Z,0.0030248,5.3058e-5,24,Mendota,4
2014-03-09T00:00:00Z,-1.0245e-9,-1.7465e-11,24,Mendota,4
2014-03-10T00:00:00Z,0.0037768,1.0073e-5,24,Mendota,4
2014-03-11T00:00:00Z,-1.2079e-9,-2.0777e-11,24,Mendota,4
2014-03-12T00:00:00Z,0.011069,5.0126e-5,24,Mendota,4
2014-03-13T00:00:00Z,-1.3191e-9,-1.4112e-11,24,Mendota,4
2014-03-14T00:00:00Z,-1.3896e-9,-6.422e-12,24,Mendota,4
2014-03-15T00:00:00Z,-1.0025e-9,-2.1964e-12,24,Mendota,4
2014-03-16T00:00:00Z,-1.3449e-9,-1.9142e-11,24,Mendota,4
2014-03-17T00:00:00Z,-1.261e-9,-2.8951e-11,24,Mendota,4
2014-03-18T00:00:00Z,0.0093414,9.7742e-5,24,Mendota,4
2014-03-19T00:00:00Z,-1.2081e-9,-1.3889e-11,24,Mendota,4
2014-03-20T00:00:00Z,-1.5207e-9,-4.0511e-12,24,Mendota,4
2014-03-21T00:00:00Z,-1.2846e-9,-3.4437e-10,24,Mendota,4
2014-03-22T00:00:00Z,-1.1568e-9,-5.9688e-12,24,Mendota,4
