agency_cd,site_no,datetime,154983_00060_00003,154983_00060_00003_cd,154986_00671_00003,154986_00671_00003_cd,154988_00665_00003,154988_00665_00003_cd,154990_00095_00001,154990_00095_00001_cd,154991_00095_00002,154991_00095_00002_cd,154992_00095_00003,154992_00095_00003_cd,154993_00045_00006,154993_00045_00006_cd,154994_00010_00001,154994_00010_00001_cd,154995_00010_00002,154995_00010_00002_cd,154996_00010_00003,154996_00010_00003_cd,154997_00631_00003,154997_00631_00003_cd,154999_00625_00003,154999_00625_00003_cd,155001_00608_00003,155001_00608_00003_cd
USGS,5427948,8/29/2015,55.4,A,0.0755,A,0.332,A,,,,,,,1.03,A,18.7,P,18.3,P,18.5,P,0.365,A,1.1,A,0.0801,A
USGS,5427948,8/30/2015,14.9,A,0.0798,A,0.191,A,,,,,,,0,A,19.9,P,18.6,P,19.1,P,0.308,A,0.87,A,0.114,A
USGS,5427948,8/31/2015,7.42,A,0.0871,A,0.19,A,,,,,,,0,A,20.6,P,19.4,P,19.9,P,0.254,A,0.87,A,0.12,A
USGS,5427948,9/1/2015,5.51,A,0.0782,A,0.16,A,,,,,,,0,A,22.1,P,20.5,P,21.2,P,0.247,A,0.88,A,0.12,A
USGS,5427948,9/2/2015,4.44,A,0.0723,A,0.157,A,,,,,,,0,A,23,P,22.1,P,22.5,P,0.244,A,0.88,A,0.12,A
USGS,5427948,9/3/2015,3.64,A,0.0708,A,0.157,A,,,,,,,0,A,23.8,P,22.7,P,23.2,P,0.241,A,0.88,A,0.12,A
USGS,5427948,9/4/2015,2.94,A,0.0694,A,0.156,A,,,,,,,0,A,23.7,P,22.8,P,23.2,P,0.238,A,0.87,A,0.12,A
USGS,5427948,9/5/2015,2.36,A,0.0679,A,0.156,A,,,,,,,0,A,23.5,P,22.8,P,23,P,0.235,A,0.87,A,0.12,A
USGS,5427948,9/6/2015,1.81,A,0.0665,A,0.155,A,,,,,,,0,A,23.2,P,22.6,P,22.9,P,0.232,A,0.86,A,0.12,A
USGS,5427948,9/7/2015,3.81,A,0.065,A,0.155,A,,,,,,,0.38,A,23.5,P,22.6,P,23.1,P,0.23,A,0.86,A,0.12,A
USGS,5427948,9/8/2015,6.24,A,0.0636,A,0.155,A,,,,,,,0.2,A,23.4,P,22.9,P,23.1,P,0.227,A,0.85,A,0.12,A
USGS,5427948,9/9/2015,5.99,A,0.0621,A,0.154,A,,,,,,,0,A,22.9,P,22,P,22.4,P,0.224,A,0.84,A,0.12,A
USGS,5427948,9/10/2015,6.18,A,0.0606,A,0.154,A,,,,,,,0.27,A,22,P,21.1,P,21.5,P,0.221,A,0.84,A,0.12,A
USGS,5427948,9/11/2015,4.46,A,0.0592,A,0.153,A,,,,,,,0,A,21.2,P,19.7,P,20.4,P,0.218,A,0.83,A,0.12,A
USGS,5427948,9/12/2015,3.53,A,0.0577,A,0.153,A,,,,,,,0,A,19.7,P,18.5,P,18.9,P,0.215,A,0.83,A,0.12,A
USGS,5427948,9/13/2015,3.09,A,0.0563,A,0.152,A,,,,,,,0,A,18.5,P,17.6,P,18,P,0.212,A,0.82,A,0.12,A
USGS,5427948,9/14/2015,2.87,A,0.0548,A,0.152,A,,,,,,,0,A,18.3,P,17.3,P,17.8,P,0.21,A,0.82,A,0.12,A
USGS,5427948,9/15/2015,2.73,A,0.0534,A,0.151,A,,,,,,,0,A,19,P,18,P,18.4,P,0.207,A,0.81,A,0.12,A
USGS,5427948,9/16/2015,2.14,A,0.0519,A,0.151,A,,,,,,,0,A,19.3,P,18.5,P,18.8,P,0.204,A,0.81,A,0.12,A
USGS,5427948,9/17/2015,7.33,A,0.0516,A,0.159,A,,,,,,,1.41,A,19.5,P,18.9,P,19.1,P,0.217,A,0.83,A,0.124,A
USGS,5427948,9/18/2015,47.2,A,0.086,A,0.268,A,,,,,,,0.58,A,20.4,P,19.5,P,20.1,P,0.26,A,0.99,A,0.0989,A
USGS,5427948,9/19/2015,29.9,A,0.103,A,0.231,A,,,,,,,0.12,A,20.2,P,19.3,P,19.7,P,0.297,A,1,A,0.114,A
USGS,5427948,9/20/2015,8.71,A,0.0898,A,0.216,A,,,,,,,0,A,19.6,P,18.7,P,19,P,0.347,A,1,A,0.135,A
USGS,5427948,9/21/2015,5.2,A,0.07,A,0.19,A,,,,,,,0,A,19.1,P,18.3,P,18.6,P,0.346,A,0.99,A,0.176,A
USGS,5427948,9/22/2015,4.35,A,0.067,A,0.184,A,,,,,,,0,A,19,P,18.1,P,18.5,P,0.329,A,1,A,0.177,A
USGS,5427948,9/23/2015,3.94,A,0.0653,A,0.18,A,,,,,,,0,A,19.1,P,18.5,P,18.8,P,0.309,A,1,A,0.174,A
USGS,5427948,9/24/2015,3.39,A,0.0637,A,0.176,A,,,,,,,0,A,19,P,18.4,P,18.7,P,0.29,A,1,A,0.171,A
USGS,5427948,9/25/2015,3,A,0.062,A,0.172,A,,,,,,,0,A,19,P,18.2,P,18.6,P,0.271,A,1,A,0.168,A
USGS,5427948,9/26/2015,2.55,A,0.0603,A,0.168,A,,,,,,,0,A,19,P,18.3,P,18.6,P,0.252,A,1.1,A,0.165,A
USGS,5427948,9/27/2015,2.2,A,0.0586,A,0.164,A,,,,,,,0,A,18.8,P,18.3,P,18.6,P,0.232,A,1.1,A,0.163,A
USGS,5427948,9/28/2015,2.01,A,0.0569,A,0.16,A,,,,,,,0,A,19.2,P,18.4,P,18.7,P,0.215,A,1.1,A,0.16,A
USGS,5427948,9/29/2015,63.5,A,0.148,A,0.281,A,,,,,,,2.12,A,19.3,P,17.7,P,18.6,P,0.51,A,1.2,A,0.173,A
USGS,5427948,9/30/2015,25.1,A,0.151,A,0.285,A,,,,,,,0,P,17.7,P,16,P,16.7,P,0.52,A,1.2,A,0.173,A
USGS,5427948,10/1/2015,8.41,A,0.323,A,0.484,A,,,,,,,0,P,16,P,14.9,P,15.3,P,1.05,A,2.3,A,0.585,A
USGS,5427948,10/2/2015,5.64,A,0.285,A,0.398,A,,,,,,,0,P,15.1,P,14.2,P,14.5,P,0.932,A,2.1,A,0.368,A
USGS,5427948,10/3/2015,4.68,A,0.245,A,0.312,A,,,,,,,0,P,14.3,P,13.5,P,13.8,P,0.811,A,1.9,A,0.155,A
USGS,5427948,10/4/2015,4.12,A,0.209,A,0.28,A,,,,,,,0,P,13.8,P,13.4,P,13.5,P,0.74,A,1.8,A,0.096,A
USGS,5427948,10/5/2015,3.8,A,0.174,A,0.266,A,,,,,,,0,P,14.4,P,13.4,P,13.7,P,0.685,A,1.7,A,0.091,A
USGS,5427948,10/6/2015,3.4,A,0.139,A,0.251,A,,,,,,,0,P,15.8,P,14.2,P,14.6,P,0.631,A,1.7,A,0.086,A
USGS,5427948,10/7/2015,2.87,A,0.104,A,0.237,A,,,,,,,0,P,15.8,P,15.4,P,15.6,P,0.577,A,1.7,A,0.081,A
USGS,5427948,10/8/2015,2.33,A,0.069,A,0.223,A,,,,,,,0,P,15.8,P,15.3,P,15.5,P,0.522,A,1.6,A,0.076,A
USGS,5427948,10/9/2015,1.9,A,0.034,A,0.209,A,,,,,,,0,P,15.7,P,14.6,P,15.3,P,0.469,A,1.6,A,0.071,A
USGS,5427948,10/10/2015,1.68,A,0.021,A,0.202,A,,,,,,,0,P,14.6,P,13.9,P,14.2,P,0.448,A,1.6,A,0.069,A
USGS,5427948,10/11/2015,1.63,A,0.02,A,0.199,A,,,,,,,0,P,15,P,14,P,14.4,P,0.444,A,1.6,A,0.069,A
USGS,5427948,10/12/2015,1.59,A,0.019,A,0.196,A,,,,,,,0,P,15.4,P,15,P,15.2,P,0.441,A,1.6,A,0.068,A
USGS,5427948,10/13/2015,1.47,A,0.018,A,0.193,A,,,,,,,0,P,15,P,13.8,P,14.4,P,0.437,A,1.6,A,0.068,A
USGS,5427948,10/14/2015,1.38,A,0.017,A,0.19,A,,,,,,,0,P,13.8,P,13.1,P,13.3,P,0.436,A,1.6,A,0.068,A
USGS,5427948,10/15/2015,1.35,A,0.017,A,0.188,A,,,,,,,0,P,13.2,P,12.7,P,13,P,0.444,A,1.6,A,0.068,A
USGS,5427948,10/16/2015,1.31,A,0.017,A,0.186,A,,,,,,,0,P,12.7,P,11.4,P,12,P,0.455,A,1.6,A,0.068,A
USGS,5427948,10/17/2015,1.25,A,0.017,A,0.184,A,,,,,,,0,P,11.4,P,10.3,P,10.7,P,0.466,A,1.6,A,0.069,A
USGS,5427948,10/18/2015,1.2,A,0.017,A,0.182,A,,,,,,,0,P,10.3,P,9.8,P,10.1,P,0.476,A,1.6,A,0.069,A
USGS,5427948,10/19/2015,1.16,A,0.017,A,0.18,A,,,,,,,0,P,11.2,P,10.2,P,10.5,P,0.487,A,1.6,A,0.069,A
USGS,5427948,10/20/2015,1.32,A,0.017,A,0.178,A,,,,,,,0,P,12.5,P,11.2,P,11.8,P,0.498,A,1.6,A,0.069,A
USGS,5427948,10/21/2015,1.35,A,0.017,A,0.176,A,,,,,,,0,P:e,13.4,P,12.5,P,13,P,0.508,A,1.6,A,0.069,A
USGS,5427948,10/22/2015,1.31,A,0.017,A,0.174,A,,,,,,,0,P,13.4,P,12.8,P,13,P,0.519,A,1.6,A,0.07,A
USGS,5427948,10/23/2015,1.73,A,0.017,A,0.172,A,,,,,,,0.38,P,12.9,P,12.6,P,12.7,P,0.53,A,1.6,A,0.07,A
USGS,5427948,10/24/2015,11.4,A,0.033,A,0.177,A,,,,,,,0.58,P,13.4,P,12.8,P,13.2,P,0.558,A,1.6,A,0.15,A
USGS,5427948,10/25/2015,6.24,A,0.083,A,0.173,A,,,,,,,0,P,13.1,P,12.2,P,12.5,P,0.579,A,1.1,A,0.099,A
USGS,5427948,10/26/2015,4.35,A,0.092,A,0.18,A,,,,,,,0,P,12.7,P,12,P,12.2,P,0.589,A,0.87,A,0.068,A
USGS,5427948,10/27/2015,5.33,A,0.091,A,0.192,A,,,,,,,0.96,P,12.4,P,12.2,P,12.3,P,0.596,A,0.83,A,0.064,A
USGS,5427948,10/28/2015,53,A,0.106,A,0.205,A,,,,,,,0.61,P,12.2,P,10.8,P,11.5,P,0.618,A,0.91,A,0.081,A
USGS,5427948,10/29/2015,17,A,0.126,A,0.218,A,,,,,,,0,P,10.8,P,9,P,9.7,P,0.869,A,1,A,0.105,A
USGS,5427948,10/30/2015,7.32,A,0.106,A,0.222,A,,,,,,,0,P,9,P,8.6,P,8.8,P,1.12,A,1.1,A,0.108,A
USGS,5427948,10/31/2015,9.56,A,0.051,A,0.211,A,,,,,,,0.01,P,9.1,P,8.8,P,9,P,1.1,A,1.1,A,0.096,A
USGS,5427948,11/1/2015,8.49,A,0.048,A,0.214,A,,,,,,,0,P,9.9,P,8.8,P,9.2,P,1.16,A,0.88,A,0.083,A
USGS,5427948,11/2/2015,6.05,A,0.047,A,0.211,A,,,,,,,0,P,11.4,P,9.7,P,10.3,P,1.2,A,0.84,A,0.078,A
USGS,5427948,11/3/2015,4.95,A,0.047,A,0.208,A,,,,,,,0,P:e,12,P,11,P,11.4,P,1.22,A,0.83,A,0.075,A
USGS,5427948,11/4/2015,4.46,A,0.047,A,0.204,A,,,,,,,0,P,13.2,P,11.9,P,12.4,P,1.24,A,0.83,A,0.073,A
USGS,5427948,11/5/2015,6.91,A,0.049,A,0.201,A,,,,,,,0.67,P,14.4,P,13.2,P,13.6,P,1.2,A,0.85,A,0.079,A
USGS,5427948,11/6/2015,25.7,A,0.071,A,0.174,A,,,,,,,0,P,14.5,P,12.4,P,13.7,P,1.07,A,0.89,A,0.148,A
USGS,5427948,11/7/2015,9.45,A,0.07,A,0.194,A,,,,,,,0,P,12.4,P,10.3,P,11.2,P,1.42,A,0.82,A,0.122,A
USGS,5427948,11/8/2015,5.9,A,0.051,A,0.161,A,,,,,,,0,P,10.3,P,9.3,P,9.6,P,1.57,A,0.78,A,0.103,A
USGS,5427948,11/9/2015,4.94,A,0.047,A,0.152,A,,,,,,,0,P,9.3,P,8.6,P,8.9,P,1.6,A,0.78,A,0.096,A
USGS,5427948,11/10/2015,4.32,A,0.047,A,0.148,A,,,,,,,0,P,8.9,P,8.1,P,8.5,P,1.6,A,0.77,A,0.093,A
USGS,5427948,11/11/2015,6.47,A,0.048,A,0.144,A,,,,,,,0.56,P,9.7,P,8.5,P,8.9,P,1.6,A,0.78,A,0.093,A
USGS,5427948,11/12/2015,17.6,A,0.056,A,0.134,A,,,,,,,0.15,P,9.7,P,8.7,P,9.3,P,1.53,A,0.88,A,0.145,A
USGS,5427948,11/13/2015,8.07,A,0.057,A,0.142,A,,,,,,,0,P,8.7,P,7,P,7.7,P,1.6,A,0.89,A,0.151,A
USGS,5427948,11/14/2015,5.57,A,0.049,A,0.133,A,,,,,,,0,P,7,P,6.5,P,6.8,P,1.6,A,0.88,A,0.154,A
USGS,5427948,11/15/2015,4.76,A,0.047,A,0.129,A,,,,,,,0,P,7.7,P,6.7,P,7,P,1.59,A,0.87,A,0.157,A
USGS,5427948,11/16/2015,4.28,A,0.047,A,0.128,A,,,,,,,0,P,8.5,P,7.7,P,8,P,1.58,A,0.87,A,0.16,A
USGS,5427948,11/17/2015,11.1,A,0.047,A,0.148,A,,,,,,,0,P,9.9,P,8.5,P,9,P,1.5,A,0.95,A,0.147,A
USGS,5427948,11/18/2015,65.2,A,0.077,A,0.201,A,,,,,,,0,P,11.3,P,9.9,P,10.9,P,0.868,A,0.87,A,0.075,A
USGS,5427948,11/19/2015,20.4,A,0.174,A,0.31,A,,,,,,,0,P,10.8,P,7.6,P,9.3,P,1.35,A,1.1,A,0.122,A
USGS,5427948,11/20/2015,11.1,A,0.128,A,0.253,A,,,,,,,0,P,7.6,P,5,P,5.9,P,2.16,A,1.1,A,0.157,A
USGS,5427948,11/21/2015,9.54,A,0.061,A,0.171,A,,,,,,,0.01,P,5,P,3.3,P,4,P,2.52,A,0.99,A,0.163,A
USGS,5427948,11/22/2015,7.38,A,0.056,A,0.168,A,,,,,,,0,P,3.9,P,3,P,3.4,P,2.55,A,0.97,A,0.17,A
USGS,5427948,11/23/2015,6.05,A,0.051,A,0.166,A,,,,,,,0,P,4.3,P,3.4,P,3.9,P,2.59,A,0.95,A,0.177,A
USGS,5427948,11/24/2015,5.11,A,0.047,A,0.164,A,,,,,,,0.21,P,5.1,P,4.2,P,4.6,P,2.63,A,0.93,A,0.184,A
USGS,5427948,11/25/2015,5.1,A,0.044,A,0.158,A,,,,,,,1.68,P,5.1,P,4.7,P,4.9,P,2.59,A,0.91,A,0.173,A
USGS,5427948,11/26/2015,17.6,A,0.048,A,0.143,A,,,,,,,1.22,P,6.8,P,4.8,P,5.4,P,2.31,A,0.86,A,0.115,A
USGS,5427948,11/27/2015,68.6,A,0.16,A,0.287,A,,,,,,,0.2,P,6.7,P,4.7,P,5.9,P,1.17,A,1.1,A,0.145,A
USGS,5427948,11/28/2015,24.3,A,0.262,A,0.388,A,,,,,,,0,P,4.7,P,3.6,P,4.1,P,1.64,A,1.2,A,0.179,A
USGS,5427948,11/29/2015,13.6,A,0.237,A,0.352,A,,,,,,,0,P,4.2,P,3.5,P,3.9,P,2.21,A,1.1,A,0.177,A
USGS,5427948,11/30/2015,15.9,A,0.158,A,0.268,A,,,,,,,0.52,P,4.4,P,3.9,P,4.1,P,2.36,A,0.91,A,0.116,A
USGS,5427948,12/1/2015,24.5,A,0.134,A,0.213,A,,,,,,,0.05,P,4.7,P,4.3,P,4.5,P,2.66,A,0.86,A,0.105,A
USGS,5427948,12/2/2015,16.4,A,0.126,A,0.215,A,,,,,,,0,P,4.6,P,3.7,P,4.1,P,2.23,A,0.89,A,0.121,A
USGS,5427948,12/3/2015,11.6,A,0.11,A,0.205,A,,,,,,,0.08,P,4,P,3.6,P,3.8,P,2.12,A,0.89,A,0.149,A
USGS,5427948,12/4/2015,8.9,A,0.06,A,0.15,A,,,,,,,0,P,3.8,P,3.1,P,3.5,P,2.29,A,0.84,A,0.155,A
USGS,5427948,12/5/2015,7.04,A,0.047,A,0.135,A,,,,,,,0,P,4.2,P,3.5,P,3.9,P,2.47,A,0.83,A,0.162,A
USGS,5427948,12/6/2015,5.79,A,0.041,A,0.126,A,,,,,,,0,P,4.5,P,4,P,4.2,P,2.64,A,0.82,A,0.168,A
USGS,5427948,12/7/2015,4.75,A,0.037,A,0.12,A,,,,,,,0,P,5,P,4.4,P,4.6,P,2.81,A,0.81,A,0.174,A
USGS,5427948,12/8/2015,4.01,A,0.034,A,0.113,A,,,,,,,0,P,5.3,P,4.9,P,5.1,P,2.99,A,0.8,A,0.181,A
USGS,5427948,12/9/2015,3.44,A,0.031,A,0.11,A,,,,,,,0,P,5.9,P,5.1,P,5.4,P,3.13,A,0.79,A,0.183,A
USGS,5427948,12/10/2015,3.12,A,0.032,A,0.115,A,,,,,,,0,P,6.5,P,5.8,P,6.2,P,3.16,A,0.8,A,0.172,A
USGS,5427948,12/11/2015,2.94,A,0.032,A,0.12,A,,,,,,,0,P,6.3,P,5.7,P,6,P,3.18,A,0.8,A,0.16,A
USGS,5427948,12/12/2015,2.8,A,0.032,A,0.126,A,,,,,,,0.03,P,6.1,P,5.8,P,5.9,P,3.2,A,0.8,A,0.148,A
USGS,5427948,12/13/2015,12,A,0.033,A,0.132,A,,,,,,,1.31,P,8.6,P,6.1,P,6.8,P,3.19,A,0.81,A,0.135,A
USGS,5427948,12/14/2015,86.5,A,0.151,A,0.283,A,,,,,,,0.48,P,10.6,P,8.6,P,10.1,P,1.35,A,0.91,A,0.098,A
USGS,5427948,12/15/2015,28,A,0.357,A,0.496,A,,,,,,,0,P,9.7,P,7.5,P,8.4,P,1.53,A,1.4,A,0.168,A
USGS,5427948,12/16/2015,15.9,A,0.315,A,0.447,A,,,,,,,0.01,P,7.5,P,6.3,P,6.9,P,1.92,A,1.5,A,0.211,A
USGS,5427948,12/17/2015,11.1,A,0.226,A,0.353,A,,,,,,,0,P,6.3,P,3.7,P,4.8,P,2.21,A,1.4,A,0.246,A
USGS,5427948,12/18/2015,8.33,A,0.153,A,0.27,A,,,,,,,0,P,3.7,P,1.7,P,2.4,P,2.51,A,1.4,A,0.245,A
USGS,5427948,12/19/2015,6.39,A,0.081,A,0.187,A,,,,,,,0,P,2.3,P,1.4,P,1.8,P,2.81,A,1.3,A,0.241,A
USGS,5427948,12/20/2015,4.91,A,0.038,A,0.138,A,,,,,,,0,P,3.4,P,2.3,P,2.9,P,3,A,1.3,A,0.239,A
USGS,5427948,12/21/2015,4.77,A,0.035,A,0.137,A,,,,,,,0.12,P,3.4,P,3.3,P,3.3,P,3.04,A,1.3,A,0.238,A
USGS,5427948,12/22/2015,4.52,A,0.034,A,0.136,A,,,,,,,0.01,P,3.7,P,3.2,P,3.5,P,3.08,A,1.3,A,0.237,A
USGS,5427948,12/23/2015,9.67,A,0.034,A,0.138,A,,,,,,,0.43,P,5.1,P,3.6,P,4.1,P,3.07,A,1.3,A,0.238,A
USGS,5427948,12/24/2015,12.6,A,0.044,A,0.149,A,,,,,,,0,P,4.9,P,4.2,P,4.6,P,2.93,A,1.3,A,0.244,A
USGS,5427948,12/25/2015,7.81,A,0.04,A,0.144,A,,,,,,,0,P,4.2,P,3.6,P,3.8,P,2.96,A,1.3,A,0.243,A
USGS,5427948,12/26/2015,6.5,A,0.029,A,0.132,A,,,,,,,0.08,P,3.7,P,3.4,P,3.5,P,3.09,A,1.3,A,0.236,A
USGS,5427948,12/27/2015,5.67,A,0.028,A,0.131,A,,,,,,,0,P,3.4,P,2.9,P,3.2,P,3.1,A,1.3,A,0.234,A
USGS,5427948,12/28/2015,4.94,A,0.027,A,0.13,A,,,,,,,0,P,2.9,P,0.8,P,1.8,P,3.1,A,1.3,A,0.232,A
USGS,5427948,12/29/2015,4.7,A,0.026,A,0.129,A,,,,,,,0,P,1.3,P,0.8,P,1.1,P,3.11,A,1.3,A,0.23,A
USGS,5427948,12/30/2015,4.05,A,0.025,A,0.128,A,,,,,,,0,P,2.1,P,1.3,P,1.7,P,3.11,A,1.3,A,0.228,A
USGS,5427948,12/31/2015,3.5,A,0.024,A,0.127,A,,,,,,,0,P,2.2,P,1.7,P,2,P,3.12,P,1.3,P,0.226,P
USGS,5427948,1/1/2016,3.2,A,0.023,A,0.126,A,,,,,,,0,P,2.4,P,1.7,P,2,P,,,,,,
USGS,5427948,1/2/2016,3.02,A,0.022,A,0.125,A,,,,,,,0.01,P,2.4,P,1.8,P,2.1,P,,,,,,
USGS,5427948,1/3/2016,2.8,A,0.021,A,0.124,A,,,,,,,0,P,2.4,P,2,P,2.2,P,,,,,,
USGS,5427948,1/4/2016,2.76,A,0.02,A,0.123,A,,,,,,,0,P,2.4,P,2.1,P,2.2,P,,,,,,
USGS,5427948,1/5/2016,2.64,A,0.019,A,0.122,A,,,,,,,0,P,2.8,P,2.1,P,2.4,P,,,,,,
USGS,5427948,1/6/2016,2.64,A,0.018,A,0.121,A,,,,,,,0.01,P,3.3,P,2.4,P,2.8,P,,,,,,
USGS,5427948,1/7/2016,2.67,A,0.018,A,0.121,A,,,,,,,0.04,P,3.3,P,3.1,P,3.2,P,,,,,,
USGS,5427948,1/8/2016,6.89,A,0.026,A,0.126,A,,,,,,,0.79,P,3.2,P,2.2,P,2.9,P,,,,,,
USGS,5427948,1/9/2016,11.9,A,0.035,A,0.132,A,,,,,,,0.02,P,2.2,P,1.6,P,2,P,,,,,,
USGS,5427948,1/10/2016,7.85,A,0.041,A,0.134,A,,,,,,,0,P,1.7,P,1.1,P,1.3,P,,,,,,
USGS,5427948,1/11/2016,5.57,A,0.033,A,0.111,A,,,,,,,0,P,1.2,P,0.9,P,1.1,P,,,,,,
USGS,5427948,1/12/2016,4.44,A,0.022,A,0.084,A,,,,,,,0,P,1.2,P,0.9,P,1.1,P,,,,,,
USGS,5427948,1/13/2016,3.36,A,0.012,A,0.058,A,,,,,,,0,P,1.3,P,1,P,1.2,P,,,,,,
USGS,5427948,1/14/2016,2.93,A,0.009,A,0.05,A,,,,,,,0.02,P,1.9,P,1.3,P,1.6,P,,,,,,
USGS,5427948,1/15/2016,2.73,A,0.009,A,0.05,A,,,,,,,0,P,2,P,1.7,P,1.9,P,,,,,,
USGS,5427948,1/16/2016,2.49,A,0.009,A,0.049,A,,,,,,,0,P,1.7,P,1.3,P,1.6,P,,,,,,
USGS,5427948,1/17/2016,2.19,A,0.009,A,0.049,A,,,,,,,0,P,1.5,P,1.2,P,1.3,P,,,,,,
USGS,5427948,1/18/2016,1.94,A,0.009,A,0.049,A,,,,,,,0.14,P,1.4,P,1.2,P,1.3,P,,,,,,
USGS,5427948,1/19/2016,1.83,A,0.009,A,0.049,A,,,,,,,0,P,1.6,P,1.2,P,1.4,P,,,,,,
USGS,5427948,1/20/2016,1.83,A,0.009,A,0.048,A,,,,,,,0,P,2,P,1.5,P,1.8,P,,,,,,
USGS,5427948,1/21/2016,1.89,A,0.009,A,0.048,A,,,,,,,0,P,2.1,P,1.7,P,1.9,P,,,,,,
USGS,5427948,1/22/2016,1.82,A,0.009,A,0.048,A,,,,,,,0,P,2,P,1.7,P,1.8,P,,,,,,
USGS,5427948,1/23/2016,1.85,A,0.009,A,0.048,A,,,,,,,0,P,2,P,1.7,P,1.9,P,,,,,,
USGS,5427948,1/24/2016,1.91,A,0.009,A,0.048,A,,,,,,,0,P,1.9,P,1.6,P,1.8,P,,,,,,
USGS,5427948,1/25/2016,2.01,A,0.009,A,0.047,A,,,,,,,0,P,2.3,P,1.7,P,2,P,,,,,,
USGS,5427948,1/26/2016,2.17,A,0.009,A,0.047,A,,,,,,,0,P,2.1,P,1.8,P,2,P,,,,,,
USGS,5427948,1/27/2016,2.06,A,0.009,A,0.047,A,,,,,,,0,P,2.3,P,1.7,P,2,P,,,,,,
USGS,5427948,1/28/2016,2.12,A,0.009,A,0.047,A,,,,,,,0,P,2.2,P,1.9,P,2.1,P,,,,,,
USGS,5427948,1/29/2016,2.04,A,0.009,A,0.046,A,,,,,,,0,P,1.9,P,1.4,P,1.7,P,,,,,,
USGS,5427948,1/30/2016,2.05,A,0.009,A,0.046,A,,,,,,,0.27,P,2.3,P,1.5,P,1.9,P,,,,,,
USGS,5427948,1/31/2016,2.26,A,0.009,A,0.046,A,,,,,,,0.05,P,2.2,P,1.9,P,2.1,P,,,,,,
USGS,5427948,2/1/2016,2.44,A,0.009,A,0.046,A,,,,,,,0,P,2.5,P,1.5,P,2,P,,,,,,
USGS,5427948,2/2/2016,2.64,A,0.009,A,0.045,A,,,,,,,0.07,P,2.1,P,1.8,P,1.9,P,,,,,,
USGS,5427948,2/3/2016,4.1,A,0.009,A,0.045,A,,,,,,,0.15,P,2,P,1.5,P,1.8,P,,,,,,
USGS,5427948,2/4/2016,3.67,A,0.009,A,0.045,A,,,,,,,0,P,2,P,1.3,P,1.6,P,,,,,,
USGS,5427948,2/5/2016,3.16,A,0.009,A,0.045,A,,,,,,,0.02,P,1.9,P,1.2,P,1.5,P,,,,,,
USGS,5427948,2/6/2016,2.74,A,0.009,A,0.045,A,,,,,,,0.09,P,1.9,P,1.2,P,1.5,P,,,,,,
USGS,5427948,2/7/2016,2.9,A,0.009,A,0.044,A,,,,,,,0.08,P,2.4,P,1.4,P,1.8,P,,,,,,
USGS,5427948,2/8/2016,3.57,A,0.009,A,0.044,A,,,,,,,0,P,1.7,P,1.1,P,1.5,P,,,,,,
USGS,5427948,2/9/2016,2.9,A,0.009,A,0.044,A,,,,,,,0,P,1.4,P,0.9,P,1.1,P,,,,,,
USGS,5427948,2/10/2016,2.39,A,0.009,A,0.044,A,,,,,,,0,P,1.4,P,0.9,P,1.1,P,,,,,,
USGS,5427948,2/11/2016,2.12,A,0.009,A,0.043,A,,,,,,,0,P,1.5,P,0.9,P,1.2,P,,,,,,
USGS,5427948,2/12/2016,1.9,A,0.009,A,0.043,A,,,,,,,0,P,1.6,P,1.1,P,1.3,P,,,,,,
USGS,5427948,2/13/2016,1.73,A,0.009,A,0.043,A,,,,,,,0,P,1.5,P,1,P,1.2,P,,,,,,
USGS,5427948,2/14/2016,1.66,A,0.009,A,0.043,A,,,,,,,0,P,1.3,P,1.2,P,1.3,P,,,,,,
USGS,5427948,2/15/2016,1.74,A,0.009,A,0.042,A,,,,,,,0,P,1.4,P,1.2,P,1.3,P,,,,,,
USGS,5427948,2/16/2016,1.85,A,0.009,A,0.042,A,,,,,,,0.01,P,1.6,P,1.4,P,1.5,P,,,,,,
USGS,5427948,2/17/2016,1.83,A,0.013,A,0.051,A,,,,,,,0.03,P,1.8,P,1.5,P,1.7,P,,,,,,
USGS,5427948,2/18/2016,2.01,A,0.028,A,0.088,A,,,,,,,0.03,P,2,P,1.6,P,1.8,P,,,,,,
USGS,5427948,2/19/2016,36,A,0.13,A,0.321,A,,,,,,,0,P,1.7,P,0.3,P,1.3,P,,,,,,
USGS,5427948,2/20/2016,67.2,A,0.773,A,1.23,A,,,,,,,0,P,0.7,P,0.2,P,0.4,P,,,,,,
USGS,5427948,2/21/2016,36.6,A,0.808,A,1.14,A,,,,,,,0,P,0.6,P,0.2,P,0.4,P,,,,,,
USGS,5427948,2/22/2016,16.8,A,0.545,A,0.772,A,,,,,,,0,P,1.1,P,0.6,P,0.8,P,,,,,,
USGS,5427948,2/23/2016,11.4,A,0.38,A,0.57,A,,,,,,,0,P,1.7,P,1,P,1.4,P,,,,,,
USGS,5427948,2/24/2016,9.38,A,0.239,A,0.399,A,,,,,,,0,P,1.7,P,1.4,P,1.6,P,,,,,,
USGS,5427948,2/25/2016,6.86,A,0.156,A,0.277,A,,,,,,,0,P,1.9,P,1.4,P,1.7,P,,,,,,
USGS,5427948,2/26/2016,4.73,A,0.077,A,0.157,A,,,,,,,0,P,2,P,1.4,P,1.7,P,,,,,,
